"sku","title","description","primary_image","retail_price","tags","characteristics","nutrition"
"080125","Pizza Ranch Salad Kit","Would it be hyperbolic to describe pizza as ""universally beloved?"" Perhaps, but it's hard to deny pizza's 
overwhelming popularity, and when you break down the average slice of pizza to its constituent parts, it's 
easy to see why: rich, tangy tomato sauce, super savory cheeses, satisfylingly crisp crust, and herby, aromatic 
seasonings...it's a set of flavors that deserves to be celebrated in other culinary contexts, too. Which is exactly 
why we're introducing Trader Joe's Pizza Ranch Salad Kit to our refrigerators. Made with a base of fresh, 
shredded Romaine lettuce, red cabbage, and carrots, along with a set of pizza-evoking toppings like herby 
flatbread strips, four-cheese crisp crumbles, and grated Parmesan, each Kit also contains a superlatively creamy 
Ranch dressing flavored with seasonings like dried garlic, onion, and tomato powder to tie everything together.

Once tossed together, every bite of this Salad Kit brings to mind the feelings and flavors of a slice of cheese 
pizza, deliciously dipped in Ranch dressing. As such, we can't help but recommend serving it with one of our 
many fantastic frozen pizzas, like our Parlanno [sku 02517], Uncured Pepperoni [sku 55426], or family-sized 
Organic Cheese & Tomato [sku 63121] varieties. That said, it's an equally excellent accompaniment to a hearty 
pasta, soup, or really another other savory entrée you can name. Or, if you'd prefer, it also makes a great entrée 
in its own right when topped with your favorite protein.

Pizza Ranch Salad Kit","https://www.traderjoes.com/content/dam/trjo/products/m20501/80125.png","3.99","[""Alfresco Dining"",""Dinner Hack"",""Family Style"",""Heat Wave"",""Picnic""]",,"[{""display_sequence"":0,""panel_id"":1,""panel_title"":""Per serving - salad+ dressing (100g)"",""serving_size"":""1 cup salad + dressing (100g)"",""calories_per_serving"":""200 ""},{""display_sequence"":1,""panel_id"":2,""panel_title"":""Per 3/4 cup salad only (77g)"",""serving_size"":""1 cup salad + dressing (100g)"",""calories_per_serving"":""80 ""}]"
"079623","Gluten Free Turkey Gravy","For years, we've sold a wonderful Turkey Flavored Gravy [sku 93173] in a shelf-stable box that you can keep in 
your pantry for a last-minute Turkey Day gravy-or for any day of the week, when the gravy craving creeps up 
on you. But if you have the time and the forethought to get some gravy right when you need it, we recommend 
picking up a tub of our new Gluten Free Turkey Gravy.

This fresh Gravy is kettle cooked in batches and derives its rich turkey flavor from turkey meat and turkey 
fat-the same way you'd make it at home. That richness is complemented by savory herbs (parsley, sage, and 
thyme), making it ideal for topping your roasted Trader Joe's Organic Turkey [sku 57035], your TJ's Gluten Free 
Stuffing [sku 53709], and all your favorite Thanksgiving sides. 

And because we've used cornstarch as a thickener instead of a flour-based roux, this Turkey Gravy is not only 
rich and delicious... it's also Gluten Free! You'll find it in our refrigerators, but only during the holiday season.

Gluten Free Turkey Gravy","https://www.traderjoes.com/content/dam/trjo/products/m20501/79623.png","3.99","[""Effortless Entertaining"",""Fall Faves"",""Pour It On""]","[""Gluten Free""]","[{""display_sequence"":0,""panel_id"":1,""panel_title"":null,""serving_size"":""1/4 cup (60g)"",""calories_per_serving"":""50 ""}]"
"057387","Organic Peeled & Cooked Chestnuts","The relatives are coming, and the last thing you need is one more bristly, high-maintenance project. That's why 
Trader Joe's Organic Peeled & Cooked Chestnuts have been cherished by customers ever since we introduced 
them in our stores in 2014. And, because we believe there is always room for a little kaizen, this year our Peeled 
& Cooked Chestnuts are USDA-certified organic. 

Harvested in Ardèche, France, Trader Joe's Organic Peeled & Cooked Chestnuts are gathered in large nets  
(which hang auspiciously below the trees' branches to catch falling fruit) and expertly hand-shelled. Once shelled, 
the starchy-sweet brown fruits are washed, peeled, steamed, and vacuum-sealed for freshness-so they're ready 
to use right out of the package. Add some Organic Peeled & Cooked Chestnuts to your Thanksgiving stuffing 
or to a nice, warm salad. For another scrumptious seasonal side, combine one package of Chestnuts with one 
package of  TJ's Ready-To-Eat Roasted Brussels Sprouts [sku 53647], add some fresh TJ's Organic Sage [sku 76525], 
sauté in butter or olive oil, and season with salt and pepper. Heck, you can even eat Peeled & Cooked Chestnuts 
straight out of the package if you feel so inclined-we're not here to judge. They're truly no-fuss, no-muss. No 
fancy price tag, either. 

Our Chestnuts are truly no-muss, no-fuss, and perhaps best of all, they're also ""no-fancy-price-tag. They might 
be organic this year-a certification that usually brings a cost increase-but we're offering them for not a penny 
more than the conventional Peeled & Cooked Chestnuts of holidays past. Each 6.5-ounce package is just $3.99. 
You'll find them with our refrigerated produce. 

10.30.
17","https://www.traderjoes.com/content/dam/trjo/products/m20501/57387.png","4.99","[""Fall Faves"",""Let's Bake!"",""Merry-making""]","[""Organic""]","[{""display_sequence"":0,""panel_id"":1,""panel_title"":"""",""serving_size"":""5 pieces (31g)"",""calories_per_serving"":""40 ""}]"
"079721","Caesar Broccoli Bake Kit","Our love for Caesar salad is certainly no secret-we've carried countless variations of both Caesar salad and 
Caesar dressing over the years. Only recently, however, have we truly considered what Caesar-y flavors are 
capable of when not constrained within the confines of a salad. Take Trader Joe's Caesar Broccoli Bake Kit, 
for instance. By re-contextualizing the deeply savory, umami-rich flavors and creamy consistency of Caesar 
salad dressing and Parmesan cheese (along with the textural pop of crumbly croutons) to a homey, hearty, 
Baked Broccoli dish, we've found a whole new world for Caesar to conquer. 

Inside each Kit, you'll find fresh broccoli florets, a packet of Caesar-Romano salad dressing, and pouches 
of pre-shredded Parmesan and crispy crouton crumbles. All that's required on your end is a baking sheet 
and oven: simply toss the Broccoli with 3/4 of the salad dressing, bake for 15-20 minutes (to your desired 
doneness) at 425°, sprinkle with the Parmesan and croutons, bake for another 2-4 minutes, then drizzle with 
the remaining dressing. In less than half an hour, you have a ready-to-eat, super flavorful veggie side that will 
complement everything from a quickly-seared steak, to an air-fried Salmon Filet [sku 24455] to a bowl of 
creamy pasta, or even just a simple baked potato.

Caesar Broccoli Bake Kit","https://www.traderjoes.com/content/dam/trjo/products/m20501/79721.png","4.99","[""Dinner Hack"",""Let's Bake!"",""Time-pressed""]",,"[{""display_sequence"":0,""panel_id"":1,""panel_title"":"""",""serving_size"":""1 1/4 cup (100g)"",""calories_per_serving"":""170 ""}]"
"079111","Sweet Chili Mango Complete Salad Kit","Combining the congenial crunch of cruciferous veggies like cabbage, kale, Brussels sprouts, and radicchio, 
with zesty, mango-forward flavors inspired by Thai cuisine, Trader Joe's Sweet Chili Mango Salad Kit gives 
you everything you need to serve a super tasty salad for your next meal-besides, we suppose, a salad bowl and 
some tongs. Inside each all-in-one Kit, you'll find the aforementioned blend of crisp, shredded veggies, crunchy 
roasted sunflower seeds, toasted quinoa, dried bits of mango, and a Thai-style sweet and spicy vinaigrette. With 
just a quick toss of these ingredients, you'll instantly have a Salad with tangy, tropical flavors and layers of 
complementary textures in every bite.

Equally excellent as a side as it is a main (particularly when topped with your favorite protein), we find that 
this vegan Salad Kit's constituent Sweet Chili Mango flavors are especially suited for serving alongside fare 
like spring rolls, stir-fries, and aromatic curries. That said, we also find that its spicy and fruity aspects make it 
an apt choice for incorporating into seafood tacos, a base for a Tempeh [sku 99125] bowl, or using as a topping 
on a Turkey Burger [sku 96937].

Sweet Chili Mango
Salad Kit","https://www.traderjoes.com/content/dam/trjo/products/m20501/79111.png","3.99","[""Alfresco Dining"",""Dinner Hack"",""Picnic""]","[""Vegan""]","[{""display_sequence"":0,""panel_id"":1,""panel_title"":""Per Serving Salad + Dressing (100g)"",""serving_size"":""1-1/4 cup Salad + dressing (100g)"",""calories_per_serving"":""130 ""},{""display_sequence"":1,""panel_id"":2,""panel_title"":""Per Serving Salad Only (77g)"",""serving_size"":""1-1/4 cup Salad + dressing (100g)"",""calories_per_serving"":""70 ""}]"
"078750","Unexpected Cheddar Cheese & Turkey Sausage Egg White Bites","Looking for a savory alternative to overnight oats when your tastebuds beckon for a quick and portable 
breakfast? Trader Joe's Unexpected Cheddar and Turkey Sausage Egg White Bites are made for full-flavored 
gobbling on the go!

Courtesy of cage free egg whites, these Bites have the ideal structure for handheld morning meals. Light and 
fluffy on the inside with just enough bite on the outside, they travel equally well to the office as they do from 
your fridge to the microwave. Unexpected Cheddar [sku 96923] brings its unique aged Cheddar-Parmesan 
tanginess, while red pepper, black pepper, sage, coriander, and rosemary seasoned turkey sausage packs 17g of 
protein per serving. A touch of cottage cheese rounds off each Bite with satisfying creaminess. 

With two Bites per package, Unexpected Cheddar and Turkey Sausage Egg White Bites are an egg-xpediently 
filling and gluten free breakfast. Remove the outer plastic packaging, microwave for 60 seconds, let stand for 
one minute, and bite right in. They're delicious and satiating right out of the microwave and with enhancements 
when you have an extra minute or two. Dab a dollop of sour cream for a tangy boost, get your veggies in with 
a spread of Fresh Bruschetta Sauce [sku 07904], or shake a few dashes of Habanero Hot Sauce [sku 96159] for 
a fiery kick!

Unexpected Cheddar and 
Turkey Sausage Egg White Bites","https://www.traderjoes.com/content/dam/trjo/products/m20503/78750.png","3.49","[""Alfresco Dining"",""Backpack Ready"",""Brunch All Day"",""Finger Food"",""Midday Snacks"",""Rise & Shine""]","[""Gluten Free""]","[{""display_sequence"":0,""panel_id"":1,""panel_title"":null,""serving_size"":""1 package (119g)"",""calories_per_serving"":""180 ""}]"
"079434","Crunchy Jicama Slaw","When you have a crisp cadre of fresh-cut veggies, paired with a flavorful dressing, who can be against the slaw? 
In the case of Trader Joe's Crunchy Jicama Slaw, that truly a root-torical question!

Our Slaw comes from Mexico, like the original Jicama root itself. Jicama ""noodles"" make up the base of this 
salad, with julienned carrots and diced radishes, cucumbers, and red bell peppers. The addition of shelled 
edamame brings a bit of protein to the party-3g per one-cup serving, to be precise. 

Inside the 11.5-ounce tub, the Slaw is topped with plenty of leafy, fragrant cilantro. Plus, there's a garnish-ready 
packet of chopped, dry-roasted peanuts for a finishing, nutty crunch. And no slaw-abiding denizen of TJ's 
salad-town would expect anything less than the spicy, sesame ginger dressing that comes in a separate packet, 
ready to add and toss with the veggies-whenever you're ready to eat. On that note, we're ready when you're 
ready; Trader Joe's Crunchy Jicama Slaw can be found every day in our refrigerators!

Crunchy Jicama Slaw","https://www.traderjoes.com/content/dam/trjo/products/m20501/79434.png","4.99","[""Alfresco Dining"",""Dinner Hack"",""Picnic""]",,"[{""display_sequence"":0,""panel_id"":1,""panel_title"":null,""serving_size"":""1 cup (100g)"",""calories_per_serving"":""120 ""}]"
"006832","Caesar Salad with White Chicken Meat","Hail, Caesar Salad! Since its invention in the 1920s, the Caesar has reigned supreme as a scion of salad-
dom - although, full disclosure, it actually gets its name from its reported inventor, chef Caesar Cardini; any 
similarities to Roman emperors are purely coincidental. And for close to three decades, Trader Joe's Caesar 
Salad with Chicken has remained a staple of our salad selection. Inspired by the classic recipe, it's made with 
crisp Romaine lettuce, fresh shreds of Parmesan, crunchy croutons, and tender chunks of chicken breast, with 
a packet of zesty, creamy, and triumphantly garlicky Caesar dressing included.

Once mixed together, this Salad exhibits everything you love about the iconic Caesar profile - the crunch, 
the rich flavors, the savory notes of garlic and anchovy - all in one conveniently portable package. Perhaps it's 
the princely air that comes with enjoying such a sumptuous salad in a mundane setting, but even after all these 
years, it remains one of our favorite lunch salads to bring to work. Keep an eye out for nine ounce packages 
of Trader Joe's Caesar Salad with Chicken in our refrigerators the next time you're looking to conquer your 
hunger.

 *Please check QIL to confirm current pricing.

Caesar Salad with Chicken","https://www.traderjoes.com/content/dam/trjo/products/m20501/06832.png","4.99","[""Alfresco Dining"",""Picnic""]",,"[{""display_sequence"":0,""panel_id"":1,""panel_title"":""Per Serving"",""serving_size"":""1 cup salad + dressing (100g)"",""calories_per_serving"":""160""},{""display_sequence"":1,""panel_id"":2,""panel_title"":""Per Container"",""serving_size"":""1 cup salad + dressing (100g)"",""calories_per_serving"":""420""}]"
"077691","California Roll","If you are a Japanese food fan, you probably have a favorite local spot where you like to pop in and have sushi 
rolls. We're glad to announce that now you can 'pop in' to your neighborhood TJ's for a Trader Joe's California 
Roll next time you're craving maki. 

Our California Roll is made in the traditional Japanese style, starting with white rice that's seasoned with rice 
vinegar, and layered with a sheet of dried nori seaweed. Before it's rolled, we add fresh cucumber, avocado, and 
imitation crab made from Alaskan pollock. It's finished with a sprinkle of white & black sesame seeds.

The Roll is sliced into bite-sized segments that are easily lifted with chopsticks (or fingers) to dip into the 
included organic soy sauce. We've also included a zesty, wasabi-style paste if you want to add a little heat to the 
sauce. And of course, there are tangy, sweet, pickled ginger slices to cleanse your palate; maybe just before you 
dig into a Trader Joe's Vegetable Roll [sku 77695]! You'll find 7.22-ounce packages of Trader Joe's California 
Rolls in our refrigerators, every day.

California Roll","https://www.traderjoes.com/content/dam/trjo/products/m20501/77691.png","5.99","[""Alfresco Dining"",""Dinner Hack"",""Finger Food"",""In Lieu of Pizza"",""Rain or Shine""]",,"[{""display_sequence"":0,""panel_id"":1,""panel_title"":null,""serving_size"":""1 package (205g)"",""calories_per_serving"":""350 ""}]"
"077695","Vegetable Roll","If you are a Japanese food fan, you likely have a favorite local spot where you like to pop in and have sushi rolls. 
We're glad to announce that now you can 'pop in' to your neighborhood TJ's for a Trader Joe's Vegetable Roll 
next time you're craving maki. 

Our Vegetable Roll is made in the traditional Japanese style, starting with white rice that's seasoned with rice 
vinegar, and layered with a sheet of dried nori seaweed. Before it's rolled, we add fresh cucumber, avocado, and 
shredded carrots. It's finished with a sprinkle of white & black sesame seeds.

The Roll is sliced into bite-sized segments that are easily lifted with chopsticks (or fingers) to dip into the 
included organic soy sauce. We've also included a zesty, wasabi-style paste if you want to add a little heat to the 
sauce. And of course, there are tangy, sweet, pickled ginger slices to cleanse your palate; maybe just before you 
dig into a Trader Joe's California Roll [sku 77691]! You'll find 6.53-ounce packages of Trader Joe's Vegetable 
Rolls in our refrigerators, every day.

Vegetable Roll","https://www.traderjoes.com/content/dam/trjo/products/m20501/77695.png","5.99","[""Alfresco Dining"",""Dinner Hack"",""Finger Food"",""Rain or Shine""]",,"[{""display_sequence"":0,""panel_id"":1,""panel_title"":null,""serving_size"":""1 package (185g)"",""calories_per_serving"":""240 ""}]"
