"sku","title","description","primary_image","retail_price","tags","characteristics","nutrition"
"051341","Grand Reserve Chardonnay Carneros 2023","Our TJ Grand Reserve label is ""reserved"" for special wines we feel are unique values and truly represent 
the qualities of their appellation. This Carneros Chardonnay comes from a terrific winery in Sonoma 
County and they specialize in Chardonnay and Pinot Noir. This is our second vintage and we think it 
easily matches the quality of the 2015 vintage. This wine more than meets our expectation of a great 
Carneros Chardonnay.  It is an unbeatable deal!!  The Lot# 20 is the same lot number that we used for 
the 2015, thereby letting our customers and crew know that the source and winemaking team are exactly 
the same; only the vintage has changed. 

 
Oak Barrel Fermentation: 
Inspired by its pioneering roots in 1969, this little-known corner straddling Sonoma and Napa's southern 
boundaries is known as Carneros. The grapes included in this Carneros Chardonnay were hand harvested 
from four different vineyards in the Carneros region including Sangacimo Vineyard, Herman Vineyards, 
Wildcat Mountain, and Thornton Vineyard. The wine was aged in French and Hungarian oak barrels 
(25% new French oak) for 12 months before bottled unfiltered.  A beautiful honey color in the glass, this 
Carneros Chardonnay offers delicate aromas of Fuji apple, marzipan, and peach blossom. Layered flavors 
of Asian pear, lemon curd, and baked peaches are complimented by notes of vanilla oak and soft spice. 
Medium bodied, this wine coats the palate but is balanced with bright acidity on the finish.","https://www.traderjoes.com/content/dam/trjo/products/m306/wine/51341.png","12.99","[""Bibulous"",""Date Night"",""Effortless Entertaining"",""Glass Half Full""]",,
"079525","Espresso Martini","When covering all your bases for a dinner party, holiday feast, or really any kind of get-together where great 
food is involved, don't forget to pick up something special and spirited as an after-dinner treat-something like 
Trader Joe's Espresso Martini. Modeled after the cocktail craze that's been sweeping bar menus these past few 
years, this pre-mixed and totally ready-to-drink Espresso Martini is made with a base of vodka, espresso, and 
a touch of vanilla so that every sip is rich, sweet, and strikingly smooth-ideal for serving alongside something 
chocolatey and decadent. 

Of course, that's just one of many situations in which a pre-made Martini might make the evening that much 
more elegant. It's excellent for keeping in the fridge as an instant way to elevate a Friday evening. It makes an 
alluring accompaniment to cheese boards and hors d'oeuvres platters. And, since each bottle contains roughly 
four servings, it's a bit like an instant-cocktail-party-in-a-bottle for you and three friends, and all for a price 
that's less than what you'd pay for a single espresso martini at most cocktail bars! Now, isn't that sweet? That's 
that Trader Joe's Espresso Martini!

Espresso Martini","https://www.traderjoes.com/content/dam/trjo/products/m306/liquor/79525.png","9.99","[""Bibulous"",""Effortless Entertaining"",""Feeling Fancy"",""Glass Half Full"",""The \""X\"" Factor""]",,
"079526","Hardywood Joe-Joe's Chocolate Vanilla Creme Stout","Here at Trader Joe's, we proudly deem ourselves dessert-beer devotees, and if you, too, appreciate the finer 
points of a sweet, full-bodied stout (or if you've been curious), then we have something you're really going to 
dig: Hardywood® Chocolate Vanilla Creme Joe-Joe's Imperial Stout! Made in collaboration with Hardywood 
Park, a vaunted Virginia brewery whose delicious dessert beers have won award after award, this rich and 
tasty Imperial cream Stout is crafted with cacao nibs, vanilla beans, and other natural flavors so that every sip 
conjures the cookies-and-cream character of our classic Chocolate Vanilla Creme Joe-Joe's Sandwich Cookies 
[sku 76572]. 

Big and bold, with a satisfyingly velvety mouthfeel, this is a remarkably hearty Stout, best enjoyed in a space 
where it can be slowly sipped and savored-possibly paired with some chocolate cake, a slice of Extra Sharp 
Wisconsin Cheddar [sku 30302], or a lively conversation, catching up with a loved one over the holidays. Just 
be be sure to pick up a four-pack soon-like all our collaborations, supplies are limited, and tend to race off 
the shelf rather quickly. 

Hardywood® Chocolate Vanilla Creme
Joe-Joe's Imperial Stout","https://www.traderjoes.com/content/dam/trjo/products/m306/beer/79526.png","3.75","[""Crack a Beer"",""Game Night"",""Picnic"",""Treat Yourself""]",,
"062109","Susumaniello Ruggero di Bardo","If you want fruit-forward, ripe and powerful red wine, look no further than Puglia which is where this 
Susumaniello originated. It's jam-packed with fruity goodness and is a wonderful showcase of the 
quality wine coming out of the region. The price we're able to offer is certainly a value and as this is an 
everyday wine, customers are safe to put it on their shopping list every week! The grape name 
""Susumaniello"" is derived from somarello, meaning ""donkey"", presumably because just like the donkeys 
once used for transporting the grape harvest - this high-yielding variety is capable of bearing 
remarkably heavy loads. 

Puglian wine is the product of a diverse landscape. The warm climate and fertile soil make it easy to 
grow almost anything. Puglia is surrounded by water on three sides allowing cool breezes off the 
Mediterranean to moderate vineyard temperatures. The grapes for this Susumaniello were hand- 
harvested and processed with a low-frequency stemmer, maceration and fermentation. The wine is then 
matured in steel, as well as wood barrels. 

RUGGERO DI BARDO SUSUMANIELLO","https://www.traderjoes.com/content/dam/trjo/products/m306/wine/62109.png","9.99","[""A Long Finish"",""Bibulous"",""Glass Half Full""]",,
"079524","Pumpkin Spice Chardonnay","You've had Pumpkin Spiced Coffee [sku 97234]. You've had Pumpkin Ale [sku 75196]. Now, it's time for pumpkin 
spiced beverages to enter an exciting new frontier, with Pumpkin Spice Chardonnay. Made with a blend of 
lightly oaked, California Chardonnay wine, delicately sweet Chardonnay grape juice, and a touch of natural 
Pumpkin Spice flavoring, each sip is bright, rich, and delicious (just as a California Chard ought to be), with 
familiar, fall-festive notes of nutmeg, clove, and cinnamon.

Possessing an ABV of 6.9%, this Pumpkin Spice Chardonnay is the epitome of lounge-worthy. Just imagine 
enjoying a chilled glass of Pumpkin Spice Chardonnay on a brisk, blustery, autumn evening, alongside a slice 
of beautifully baked pumpkin pie. Just think of unwinding after a busy day with an auspiciously autumnal glass 
of wine as you catch up on your shows. Just don't spend too much time daydreaming, because at our price, 
Pumpkin Spice Chardonnay likely won't last long on the shelf. While supplies last, you'll find it in the wine 
section at your neighborhood Trader Joe's.

Pumpkin Spice
Chardonnay","https://www.traderjoes.com/content/dam/trjo/products/m306/wine/79524.png","6.99","[""A Long Finish"",""Bibulous"",""Date Night"",""Fall Faves"",""Glass Half Full""]",,
"078993","Langhe Nebbiolo Rosa dell Olmo 2021","The Langhe hills of northwest Italy's Piedmont region are home to some of the most prestigious and 

long-lived wines produced from the noble Nebbiolo grape. This particular bottling hails from the Langhe 

DOC, a broad regional designation that includes the area south of Alba and encompasses the most prestigious 

appellations of Piedmont (Barolo, Barbaresco), where the grape is regaled for its ability to translate the area's 

unique terroir into profoundly aromatic and structured wines.  

Swirling allows the captivating perfume to unfurl - revealing beguiling aromas of ripe cherry, dried 

roses, fresh tar, licorice, truffles and autumnal woodland notes. On the palate, the texture is simultaneously 

broad and chiseled with sturdy but fine-grained tannins carrying impressions of rich red and dark fruits, spice 

and lingering minerality across a juicy, mouth-watering finish that goes on and on. While still somewhat 

youthful after a few years, this Nebbiolo Langhe DOC is enjoyable now and will also reward those with the 

patience to cellar it for a few years further.   

The wine's boldly structured and savory character calls for heartier fare to allow its complexity to 

fully shine. Perfectly matched with rich dishes featuring wild game, cured meats or aged cheeses, this 

Nebbiolo would be sublime paired with venison stew with juniper berries, wild boar ragu tossed with 

pappardelle, or a board of Toma Piemontese and Bra Duro with shaved truffles. For vegetarians, roasted 

portobello mushrooms with rosemary or baked pasta al forno with caramelized onions would stand up nicely. 

No matter the pairing, this bottling promises an intellectually stimulating and memorable experience with 

each sip.","https://www.traderjoes.com/content/dam/trjo/products/m306/wine/78993.png","8.99","[""A Long Finish"",""Bibulous"",""Date Night"",""Glass Half Full""]",,
"099318","Caretaker Pinot Noir 2022","Our partnership with the Miller family, premium growers in the Central Coast, has given us first choice 
for numerous lots of prime juice. For this Caretaker Pinot Noir, we sourced from the family's vineyard 
holdings in Santa Maria Valley and worked with them to craft a well-balanced wine with a smooth finish. 
 

Winemakers Notes: 
As you swirl your glass and let these aromas tantalize your senses you'll be drawn in by notes of 
strawberries, fresh forest floor, mushroom and toasted oak. Once you partake of this enchanting ruby red 
Pinot Noir your palate will delight with bright red fruits and slight cedar notes. 
 
The Santa Maria Valley AVA is in the northern part of the Santa Barbara and San Luis Obispo counties 
and the valley is funnel-shaped opening up to the Pacific Ocean. This region does not get a lot of rainfall 
and has a long growing season, which allows the grapes to develop big flavors. In addition, the sea fog 
has a tendency to roll into the valley and last until mid-day creating some wide temperature differentials, 
particularly in the warmer months.","https://www.traderjoes.com/content/dam/trjo/products/m306/wine/99318.png","9.99","[""A Long Finish"",""Bibulous"",""Date Night"",""Glass Half Full""]",,
"066788","Loudenotte Pinot Noir 2022","What more can you ask for in a Pinot Noir from France than elegance and beauty?  The Loudenotte 
Pinot Noir is an elegant and fresh Pinot Noir from the Languedoc region of France.  With notes of 
Morello cherry, toasty oak and hint of spice, this Pinot Noir is great to enjoy with something as simple as 
teriyaki chicken to a fancy steak dinner.  And with a price tag of $6.99 a bottle, there's no better or 
cheaper way of feeling sophisticated and posh like a Parisian! 

 
Winemakers Notes: 
This Pinot Noir has been selected from vineyards located at the foothills of the Pyrenees, in the 
Languedoc region.  The microclimate in this area combines the benefits of the Mediterranean and 
Continental influences, offering warm sunshine and cool nights.","https://www.traderjoes.com/content/dam/trjo/products/m306/wine/66788.png","6.99","[""A Long Finish"",""Bibulous"",""Date Night"",""Glass Half Full""]",,
"057636","Moon X Pinot Noir","We're over the moon to bring to you yet another entry in 
Trader Moon's ""Moon X"" wines, after the Moon X Dark Red 
Blend (SKU 54813) proved to be a smash hit with our 
customers. The winemaking team behind our Trader Moon 
series are experts at the dark, fruity profile that's been seriously 
in vogue lately, and we developed with them a twist on the 
dark fruit formula: Black Pinot Noir. All the soft elegance of 
Pinot with the lush, juicy structure of a ""dark"" red wine - this 
is the next big thing, trust us! 
 
Of course, in addition to boasting an awesome profile, the 
Moon X Black Pinot also goes for an awesome price. Because 
we work directly with the winery (and don't sink a lot of costs 
into market research and stuff like that for the brand) we're 
able to offer the Moon X at a fraction of the price that you'd 
pay for similar wines out there at other retailers. Make sure to 
point this one out to your regular ""dark"" red customers - at 
Trader Joe's, they'll be able to grab the next big thing for quite 
a small price! 
 

Technical Info: 

Alcohol % 13.5% 

Is this wine vegan? No 

Color Dark red 

Oak Level Moderate 

Acidity Level  Moderate 

Sweetness Level  Moderate to High 

Dryness Level  Moderate 

Sulfite Level  High","https://www.traderjoes.com/content/dam/trjo/products/m306/wine/57636.png","6.99","[""A Long Finish"",""Date Night"",""Glass Half Full""]",,
"075215","Speculoos Cookie Butter Beer","Every now and then, we introduce a product that, from the moment it's released, reaches a kind of instantaneously 
iconic status. Our Speculoos Cookie Butter [sku 96761] certainly fits that bill. The moment this superlatively 
soft, sweet spread hit our grocery shelves, our customers couldn't get enough. We heard tell of folks mixing 
it into brownie batter, blending it in coffee drinks, drizzling it over a sundae¿ This got us thinking: if cookie 
butter goes well with all those desserts, we bet it would taste great as a dessert beer, too. Lo and behold, that bet 
has paid off, in the form of our Speculoos Cookie Butter Beer.

It's made in collaboration with one of our favorite craft breweries  (and an award-winning producer of delicious 
dessert beers), Hardywood Park. For this impressive imperial golden ale, they use vanilla beans, milk sugar, and 
toasted coconut to evoke the sweet, caramel-y flavor of Cookie Butter in every rich, flavorful sip. It's excellent 
as both an after-dinner indulgence, and when enjoyed on a long, lazy, late-summer weekend afternoon; we're 
partial to pairing our Cookie Butter Beer with cheesecake, toasted Vegan Banan Bread with Walnuts [sku  
63483], or baked Double Cream Brie [sku 74953] with fresh berries. 

Speculoos Cookie Butter Beer","https://www.traderjoes.com/content/dam/trjo/products/m306/beer/75215.png","3.75","[""Alfresco Dining"",""Bibulous"",""Feeling Fancy"",""Glass Half Full""]",,
