"sku","title","description","primary_image","retail_price","tags","characteristics","nutrition"
"094028","Raspberry Lime Sparkling Water","We find that one of the quickest (and certainly one of the most cost effective) ways to add some sparkle to 
your life is to add some sparkle to your water. A bit of bright and breezy bubbly water can make the difference 
between ho-hum hydration and resplendent refreshment. Packaged in a sleek 1-liter bottle, Trader Joe's 
Raspberry Lime Sparkling Water is a fun and fizzy way to quench your thirst in all kinds of contexts, providing 
satisfyingly tart and fruity sparkles with every single sip.

Whether you enjoy it chilled & straight out of the bottle, in glass over ice, or even used as a mixer with any 
one of our fine fruit juices and/or sassy spirits, our Raspberry Lime Sparkling Water is sure to make a splash. 
Enjoy a bottle with lunch, as a refreshment after a long day at work, or as an easy, non-alcoholic alternative at 
a party or barbecue. Enjoy it anytime you need a burst of fruity effervescence, or even as the base of an old-
fashioned ice cream soda! And, of course, be sure to enjoy its remarkable value, too: Trader Joe's Raspberry 
Lime Sparkling Water offers a whole lot of bubbles for just about a buck.

Raspberry Lime Sparkling Water","https://www.traderjoes.com/content/dam/trjo/products/m302/94028.png","0.99","[""Alfresco Dining"",""Glass Half Full"",""Picnic""]","[""Kosher""]","[{""display_sequence"":0,""panel_id"":1,""panel_title"":""Per serving"",""serving_size"":""12 fl oz (360mL)"",""calories_per_serving"":""0 ""},{""display_sequence"":1,""panel_id"":2,""panel_title"":""Per container"",""serving_size"":""12 fl oz (360mL)"",""calories_per_serving"":""0 ""}]"
"094031","Lime Sparkling Water","We find that one of the quickest (and certainly one of the most cost effective) ways to add some sparkle to 
your life is to add some sparkle to your water. A bit of bright and breezy bubbly water can make the difference 
between ho-hum hydration and resplendent refreshment. Packaged in a sleek 1-liter bottle, Trader Joe's Lime 
Sparkling Water is a fun and fizzy way to quench your thirst in all kinds of contexts, providing satisfyingly tart 
and citric sparkles with every single sip.

Whether you enjoy it chilled & straight out of the bottle, in glass over ice, or even used as a mixer with any one 
of our fine fruit juices and/or sassy spirits, our Lime Sparkling Water is sure to make a splash. Enjoy a bottle at 
home, on a road trip or your commute, or packed along, chilled, for a picnic. Enjoy it anytime you need a burst 
of fruity effervescence, or even as the base of an old-fashioned ice cream soda! And, of course, be sure to enjoy 
its remarkable value, too: Trader Joe's Lime Sparkling Water offers a whole lot of bubbles for just about a buck.

Lime Sparkling Water","https://www.traderjoes.com/content/dam/trjo/products/m302/94031.png","0.99","[""Alfresco Dining"",""Backpack Ready"",""Picnic""]","[""Kosher""]","[{""display_sequence"":0,""panel_id"":1,""panel_title"":""Per serving"",""serving_size"":""12 fl oz (360mL)"",""calories_per_serving"":""0 ""},{""display_sequence"":1,""panel_id"":2,""panel_title"":""Per container"",""serving_size"":""12 fl oz (360mL)"",""calories_per_serving"":""0 ""}]"
"094027","Mandarin Orange Sparkling Water","We find that one of the quickest (and certainly one of the most cost effective) ways to add some sparkle to 
your life is to add some sparkle to your water. A bit of bright and breezy bubbly water can make the difference 
between ho-hum hydration and resplendent refreshment. Packaged in a sleek 1-liter bottle, Trader Joe's 
Mandarin Orange Sparkling Water is a fun and fizzy way to quench your thirst in all kinds of contexts, 
providing delicately sweet and satisfyingly citric sparkles with every single sip.

Whether you enjoy it chilled & straight out of the bottle, in glass over ice, or even used as a mixer with any one 
of our fine fruit juices and/or sassy spirits, our Mandarin Orange Sparkling Water is sure to make a splash. 
Enjoy a bottle at home, while on a walk around the neighborhood, or while spectating your favorite sports. 
Enjoy it anytime you need a burst of fruity effervescence, or even as the base of an old-fashioned ice cream 
soda! And, of course, be sure to enjoy its remarkable value, too: Trader Joe's Mandarin Orange Sparkling 
Water offers a whole lot of bubbles for just about a buck.

Mandarin Orange Sparkling Water","https://www.traderjoes.com/content/dam/trjo/products/m302/94027.png","0.99","[""Alfresco Dining"",""Backpack Ready"",""Glass Half Full"",""Picnic""]","[""Kosher""]","[{""display_sequence"":0,""panel_id"":1,""panel_title"":""Per serving"",""serving_size"":""12 fl oz (360mL)"",""calories_per_serving"":""0 ""},{""display_sequence"":1,""panel_id"":2,""panel_title"":""Per container"",""serving_size"":""12 fl oz (360mL)"",""calories_per_serving"":""0 ""}]"
"094022","Plain Sparkling Water","We find that one of the quickest (and certainly one of the most cost effective) ways to add some sparkle to 
your life is to add some sparkle to your water. A bit of bright and breezy bubbly water can make the difference 
between ho-hum hydration and resplendent refreshment. Packaged in a sleek 1-liter bottle, Trader Joe's Plain 
Sparkling Water is a fun and fizzy way to quench your thirst in all kinds of contexts, providing unflavored and 
easy-drinking effervescence with every single sip.

Whether you enjoy it chilled & straight out of the bottle, in glass over ice, or even used as a mixer with any 
one of our fine fruit juices and/or sassy spirits, our Sparkling Water is sure to make a splash. Enjoy a bottle at 
home, on the go, at the gym, or packed along with your lunch. Enjoy it anytime you need a burst of bubbles, or 
even as the base of an old-fashioned ice cream soda! And, of course, be sure to enjoy its remarkable value, too: 
Trader Joe's Plain Sparkling Water offers a whole lot of bubbles for just about a buck.

Plain Sparkling Water","https://www.traderjoes.com/content/dam/trjo/products/m302/94022.png","0.99","[""Alfresco Dining"",""Glass Half Full"",""Picnic"",""Rain or Shine""]","[""Kosher""]","[{""display_sequence"":0,""panel_id"":1,""panel_title"":""Per serving"",""serving_size"":""12 fl oz (360mL)"",""calories_per_serving"":""0 ""},{""display_sequence"":1,""panel_id"":2,""panel_title"":""Per container"",""serving_size"":""12 fl oz (360mL)"",""calories_per_serving"":""0 ""}]"
"094030","Lemon Sparkling Water","We find that one of the quickest (and certainly one of the most cost effective) ways to add some sparkle to 
your life is to add some sparkle to your water. A bit of bright and breezy bubbly water can make the difference 
between ho-hum hydration and resplendent refreshment. Packaged in a sleek 1-liter bottle, Trader Joe's Lemon 
Sparkling Water is a fun and fizzy way to quench your thirst in all kinds of contexts, providing satisfyingly tart 
and citric sparkles with every single sip.

Whether you enjoy it chilled & straight out of the bottle, in glass over ice, or even used as a mixer with any 
one of our fine fruit juices and/or sassy spirits, our Lemon Sparkling Water is sure to make a splash. Enjoy a 
bottle at home, at a picnic or barbecue, or packed along with your lunch. Enjoy it anytime you need a burst of 
fruity effervescence, or even as the base of an old-fashioned ice cream soda! And, of course, be sure to enjoy its 
remarkable value, too: Trader Joe's Lemon Sparkling Water offers a whole lot of bubbles for just about a buck.

Lemon Sparkling Water","https://www.traderjoes.com/content/dam/trjo/products/m302/94030.png","0.99","[""Alfresco Dining"",""Glass Half Full"",""Picnic"",""Rain or Shine""]","[""Kosher""]","[{""display_sequence"":0,""panel_id"":1,""panel_title"":""Per serving"",""serving_size"":""12 fl oz (360mL)"",""calories_per_serving"":""0 ""},{""display_sequence"":1,""panel_id"":2,""panel_title"":""Per container"",""serving_size"":""12 fl oz (360mL)"",""calories_per_serving"":""0 ""}]"
"060321","Grapefruit Sparkling Water","We find that one of the quickest (and certainly one of the most cost effective) ways to add some sparkle to 
your life is to add some sparkle to your water. A bit of bright and breezy bubbly water can make the difference 
between ho-hum hydration and resplendent refreshment. Packaged in a sleek 1-liter bottle, Trader Joe's 
Grapefruit Sparkling Water is a fun and fizzy way to quench your thirst in all kinds of contexts, providing 
satisfyingly tart and citric sparkles with every single sip.

Whether you enjoy it chilled & straight out of the bottle, in glass over ice, or even used as a mixer with any one 
of our fine fruit juices and/or sassy spirits, our Grapefruit Sparkling Water is sure to make a splash. Enjoy a 
bottle at home, on the go, at the gym, or packed along with your lunch. Enjoy it anytime you need a burst of 
fruity effervescence, or even as the base of an old-fashioned ice cream soda! And, of course, be sure to enjoy 
its remarkable value, too: Trader Joe's Grapefruit Sparkling Water offers a whole lot of bubbles for just about 
a buck.

Grapefruit Sparkling Water","https://www.traderjoes.com/content/dam/trjo/products/m302/60321.png","0.99","[""Alfresco Dining"",""Glass Half Full"",""Picnic"",""Rain or Shine""]","[""Kosher""]","[{""display_sequence"":0,""panel_id"":1,""panel_title"":""Per serving"",""serving_size"":""12 fl oz (360mL)"",""calories_per_serving"":""0 ""},{""display_sequence"":1,""panel_id"":2,""panel_title"":""Per container"",""serving_size"":""12 fl oz (360mL)"",""calories_per_serving"":""5 ""}]"
"060320","Cranberry Clementine Sparkling Water","We find that one of the quickest (and certainly one of the most cost effective) ways to add some sparkle to 
your life is to add some sparkle to your water. A bit of bright and breezy bubbly water can make the difference 
between ho-hum hydration and resplendent refreshment. Packaged in a sleek 1-liter bottle, Trader Joe's 
Cranberry Clementine Sparkling Water is a fun and fizzy way to quench your thirst in all kinds of contexts, 
providing satisfyingly tart and citric sparkles with every single sip.

Whether you enjoy it chilled & straight out of the bottle, in glass over ice, or even used as a mixer with any 
one of our fine fruit juices and/or sassy spirits, our Cranberry Clementine Sparkling Water is sure to make 
a splash. Enjoy a bottle at home, on your commute, during a hike, or packed along with your lunch. Enjoy it 
anytime you need a burst of fruity effervescence, or even as the base of an old-fashioned ice cream soda! And, 
of course, be sure to enjoy its remarkable value, too: Trader Joe's Cranberry Clementine Sparkling Water 
offers a whole lot of bubbles for just about a buck.

Cranberry Clementine Sparkling Water","https://www.traderjoes.com/content/dam/trjo/products/m302/60320.png","0.99","[""Alfresco Dining"",""Glass Half Full"",""Picnic"",""Rain or Shine""]","[""Kosher""]","[{""display_sequence"":0,""panel_id"":1,""panel_title"":""Per Serving"",""serving_size"":""12 fl oz (360mL)"",""calories_per_serving"":""0 ""},{""display_sequence"":1,""panel_id"":2,""panel_title"":""Per Container"",""serving_size"":""12 fl oz (360mL)"",""calories_per_serving"":""10 ""}]"
"168699","Lime Flavored Sparkling Water","We find that one of the quickest (and certainly one of the most cost effective) ways to add some sparkle to 
your life is to add some sparkle to your water. A bit of bright and breezy bubbly water can make the difference 
between ho-hum hydration and resplendent refreshment, especially when combined with some light fruit 
flavor. And if you can contain that carbonation in a conveniently conveyable can? That's the dream. That's why 
we've made the move to put Trader Joe's Lime Sparkling Water in an eight-pack of aluminum cans. Sparkling 
water fans, rejoice!

Whether you enjoy it chilled, straight out of the can, in glass over ice, or even used as a mixer for stronger 
juices, like our 100% Organic Pomegranate Juice [sku 68064], it's never been easier to tote, store, or serve our 
Lime Sparkling Water. Enjoy a can at home, on the go, or packed along with your work lunch. Enjoy its 
refreshing, oh-so-citrusy hint of lime. And, of course, enjoy its unbeatable retail, too!

 *Please check QIL to confirm current pricing.

Lime Sparkling Water 8-Pack","https://www.traderjoes.com/content/dam/trjo/products/m302/68699.png","3.49","[""Alfresco Dining"",""Glass Half Full"",""Picnic""]","[""Kosher""]","[{""display_sequence"":0,""panel_id"":1,""panel_title"":"""",""serving_size"":""1 can (355mL)"",""calories_per_serving"":""0""}]"
"177620","Black Cherry Vanilla Sparkling Water","Flavored Sparkling Waters have truly popped off in recent years. It's not hard to see why-with their subtle, 
fruity flavors that don't overpower the palate, they're just the thing to add some sparkle to the act of everyday 
hydration. At Trader Joe's, when we choose to venture into the business of fizziness, we do so with great care...
and that's how you know our new Black Cherry Vanilla Sparkling Water is something special.

Like our other sparkling waters, Trader Joe's Black Cherry Vanilla Sparkling Water is unsweetened, yet 
thanks to an infusion of natural Black Cherry and Vanilla flavors, it still manages to offer a timeless, cherry 
cream soda-esque sipping experience. At zero calories per can, it's a great way to add some light, flavorful fizz 
to cocktails and mocktails, too. Pour a can over ice, add a splash of To The Power of Seven Red Organic Juice 
Beverage [sku 75108], garnish it with an orange slice or a strawberry, and enjoy! It's a sparkling value you'll only 
find at Trader Joe's.

Black Cherry Vanilla Sparkling Water","https://www.traderjoes.com/content/dam/trjo/products/m302/77620.png","3.49","[""Alfresco Dining"",""Family Style"",""Glass Half Full"",""Picnic""]","[""Kosher""]","[{""display_sequence"":0,""panel_id"":1,""panel_title"":"""",""serving_size"":""1 can (355mL)"",""calories_per_serving"":""0 ""}]"
"168701","Raspberry Lime Sparkling Water","We find that one of the quickest (and certainly one of the most cost effective) ways to add some sparkle to 
your life is to add some sparkle to your water. A bit of bright and breezy bubbly water can make the difference 
between ho-hum hydration and resplendent refreshment, especially when combined with some light fruit 
flavor. And if you can contain that carbonation in a conveniently conveyable can? That's the dream. That's why 
we've made the move to put Trader Joe's Raspberry Lime Sparkling Water in an eight-pack of aluminum 
cans. Sparkling water fans, rejoice!

Whether you enjoy it chilled, straight out of the can, in glass over ice, or even as the basis of a tart & fruity 
juice cocktail, it's never been easier to tote, store, or serve our Raspberry Lime Sparkling Water. Enjoy a can 
at home, on the go, or packed along as a hydration option when on a hike. Enjoy its compelling combination 
of snappy raspberry and sour lime. And, of course, enjoy its unbeatable retail: we're selling 8-packs of 12 fl.-oz. 
cans of Trader Joe's Raspberry Lime Sparkling Water for $3.29*, every day. You can find them next to our 
other sparkling waters and shelf stable beverages.

 *Please check QIL to confirm current pricing.

Raspberry Lime Sparkling Water 8-Pack","https://www.traderjoes.com/content/dam/trjo/products/m302/68701.png","3.49","[""Alfresco Dining"",""Game Night"",""Picnic""]","[""Kosher""]","[{""display_sequence"":0,""panel_id"":1,""panel_title"":"""",""serving_size"":""1 can (355mL)"",""calories_per_serving"":""0 ""}]"
