name,description,material,product_variants,sku,product_id,pack,size,unit,unit_count,gtin,retail_price,is_catch_weight,average_case_weight,image_url,manufacturer_sku,content_url,ordering_unit,is_broken_case,avg_case_weight,brand,Level 1 Category,level2 category,level3 category,level4 category,product-category-style,manufacturer_name,distributor_name,supplier_name,country_of_origin,Group
Cooked Black Pastrami,"Brand: OLD NEIGHBORHD
EACH | 1 x 12LB AVG
CASE | 2 x 12 LB AVG
Weighted item pricing is subject to change",,,528919,1c446e56-619b-464c-a87c-451f8437509f,,,EACH,12,9.01E+13,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/fc83905c-c672-5076-b2ef-579d63953b34.jpg""]",,,,,,,Meat,Protein (Other),Other Proteins,Other Subcategories,,,Ace Endico,,,Food
Cooked Boiled Ham 35%,"Brand: FARMLAND
CASE | 2 x 13 LB
EACH | 1 x 13 LB
Weighted item pricing is subject to change",,,528609,4e88532c-7a20-4368-90cf-a82cb0d1a3cb,,,CASE,26,1.01E+13,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/d040c279-d3d7-4ae9-aa2e-02618238a92c.png""]",,,,,,,Meat,Pork,Ham,Regular Ham,,,Ace Endico,,,Food
Cooked Boiled Ham 35%,"Brand: FARMLAND
CASE | 2 x 13 LB
EACH | 1 x 13 LB
Weighted item pricing is subject to change",,,528609,5700d96d-6ab7-4164-89a5-50d187593a46,,,EACH,13,1.01E+13,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/f3996640-24ab-4664-8407-c7f33da57e08.png""]",,,,,,,Meat,Pork,Ham,Regular Ham,,,Ace Endico,,,Food
"Cooked Bratwurst, 5-1","Brand: SCHALLER&WEBER
EACH | 1 x 2.5 LB
CASE | 4 x 2.5 LB
Weighted item pricing is subject to change",,,532032,6301c0fb-ef4d-4267-bf17-3ea3b6fb08b8,,,CASE,10,,,,,,,,,,,,Meat,Protein (Other),Other Proteins,Other Subcategories,,,Ace Endico,,,Food
"Cooked Bratwurst, 5-1","Brand: SCHALLER&WEBER
EACH | 1 x 2.5 LB
CASE | 4 x 2.5 LB
Weighted item pricing is subject to change",,,532032,17d505c2-33c5-4ab5-a4f8-95d59f13f167,,,EACH,2.5,,,,,,,,,,,,Meat,Protein (Other),Other Proteins,Other Subcategories,,,Ace Endico,,,Food
Cooked Corned Beef Rounds,"Brand: MRS. RESSLER'S
CASE | 2 x 8LB AVG
EACH | 1 x 8 LB AVG
Weighted item pricing is subject to change",,,528277,8ee0a98d-c90d-48f1-9b37-3959b6084355,,,CASE,16,9.07E+13,,,,,,,,,,,Meat,Beef,Other Cuts,Other Subcategories,,,Ace Endico,,,Food
Cooked Corned Beef Rounds,"Brand: MRS. RESSLER'S
CASE | 2 x 8LB AVG
EACH | 1 x 8 LB AVG
Weighted item pricing is subject to change",,,528277,5061af9e-16e8-40b5-9608-45f74deb6f98,,,EACH,8,9.07E+13,,,,,,,,,,,Meat,Beef,Other Cuts,Other Subcategories,,,Ace Endico,,,Food
Cooked Osso Bucco Veal Foreshank,"Brand: CATELLI
CASE | 12 x 18 OZ AVG
Weighted item pricing is subject to change",,,539384,03f7c1fe-b602-4d47-8a51-99f5f284faa9,,,CASE,14,,,,,,,,,,,,Meat,Protein (Other),Other Proteins,Other Subcategories,,,Ace Endico,,,Food
Cooked Pancetta,"Brand: LEONCINI
CASE | 4 x 4.0 LB
EACH | 1 x 4.0 LB
Weighted item pricing is subject to change",,,974707,7a93a462-838a-4d2a-935e-2faad4fa76b2,,,CASE,16,,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/941ab6a9-7202-5262-bb08-c920678c8307.jpg""]",,,,,,,Meat,Protein (Other),Other Proteins,Other Subcategories,,,Ace Endico,,,Food
Cooked Pancetta,"Brand: LEONCINI
CASE | 4 x 4.0 LB
EACH | 1 x 4.0 LB
Weighted item pricing is subject to change",,,974707,6f3bd977-573c-4dca-8a44-5c1626e38a19,,,EACH,4,,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/941ab6a9-7202-5262-bb08-c920678c8307.jpg""]",,,,,,,Meat,Protein (Other),Other Proteins,Other Subcategories,,,Ace Endico,,,Food
Cooked Pastrami Rounds,"Brand: BEST
EACH | 1 x 5.0 LB AVG
CASE | 2 x 5.0 LB AVG
Weighted item pricing is subject to change",,,529030,4cec5aa8-63b4-43e5-89b1-d61f578ae207,,,CASE,10,,,,,,,,,,,,Meat,Protein (Other),Other Proteins,Other Subcategories,,,Ace Endico,,,Food
Cooked Pastrami Rounds,"Brand: BEST
EACH | 1 x 5.0 LB AVG
CASE | 2 x 5.0 LB AVG
Weighted item pricing is subject to change",,,529030,ae96631d-1ff8-413c-ae92-baa1670918e1,,,EACH,5,,,,,,,,,,,,Meat,Protein (Other),Other Proteins,Other Subcategories,,,Ace Endico,,,Food
Cooked Round Pastrami,"Brand: OLD NEIGHBORHD
CASE | 2 x 7.0LB AVG
Weighted item pricing is subject to change",,,529041,7817fc98-00b4-4400-857a-7dab7df48c97,,,CASE,14,,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/7c3c8b6b-ae14-511b-ab12-8737c4b29894.jpg""]",,,,,,,Meat,Protein (Other),Other Proteins,Other Subcategories,,,Ace Endico,,,Food
Cooked Salami Cotto,"Brand: BUTCHER WAGON
CASE | 2 x 7 LB AVG
EACH | 1 x 7 LB AVG
Weighted item pricing is subject to change",,,530171,0578d706-8f29-4d05-b7cd-6fb1d02d64a9,,,CASE,14,9.01E+13,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/c8bbfe85-67d4-5f39-9801-1925413f7ff1.jpg""]",,,,,,,Meat,Protein (Other),Other Proteins,Other Subcategories,,,Ace Endico,,,Food
Cooked Salami Cotto,"Brand: BUTCHER WAGON
CASE | 2 x 7 LB AVG
EACH | 1 x 7 LB AVG
Weighted item pricing is subject to change",,,530171,a0185ab3-c9ba-410e-8bd1-1031d9e842dc,,,EACH,7,9.01E+13,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/c8bbfe85-67d4-5f39-9801-1925413f7ff1.jpg""]",,,,,,,Meat,Protein (Other),Other Proteins,Other Subcategories,,,Ace Endico,,,Food
Cooked Silver Roast Beef,"Brand: OLD NEIGHBORHD
CASE | 2 x 9LB AVG
EACH | 1 x 9 LB AVG
Weighted item pricing is subject to change",,,504441,108b7381-c7e7-430b-a969-73f456dfd1fe,,,CASE,18,9.01E+13,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/9821336c-4d58-5938-b1c8-f18ad1614863.jpg""]",,,,,,,Meat,Beef,Other Cuts,Other Subcategories,,,Ace Endico,,,Food
Cooked Silver Roast Beef,"Brand: OLD NEIGHBORHD
CASE | 2 x 9LB AVG
EACH | 1 x 9 LB AVG
Weighted item pricing is subject to change",,,504441,05d57041-7a1c-4214-aa18-f63bc84076d2,,,EACH,9,9.01E+13,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/9821336c-4d58-5938-b1c8-f18ad1614863.jpg""]",,,,,,,Meat,Beef,Other Cuts,Other Subcategories,,,Ace Endico,,,Food
Cooked Whole Grain Chicken Nuggets,"Brand: TYSON
CASE | 1 x 30 LB",,,337578,653c809a-2352-4af8-ad4e-68d5262db64c,EACH,,CASE,1,,,,,,,,,,,,Meat,Poultry,Whole Poultry,Whole Chicken,,,Ace Endico,,,Food
Cotto Gran Biscotto Prosciutto,"Brand: ROVAGNATI
EACH | 1 x 14 LB AVG
CASE | 2 x 14 LB AVG
Weighted item pricing is subject to change",,,972469,328d64b5-a4a6-46b1-a343-0184b1e06245,,,CASE,28,,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/5edae470-34f9-55c2-86be-5a57c3d6918e.jpg""]",,,,,,,Meat,Protein (Other),Other Proteins,Other Subcategories,,,Ace Endico,,,Food
Cotto Gran Biscotto Prosciutto,"Brand: ROVAGNATI
EACH | 1 x 14 LB AVG
CASE | 2 x 14 LB AVG
Weighted item pricing is subject to change",,,972469,24291b26-fd21-4187-9b69-7f0ed0616a71,,,EACH,14,,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/5edae470-34f9-55c2-86be-5a57c3d6918e.jpg""]",,,,,,,Meat,Protein (Other),Other Proteins,Other Subcategories,,,Ace Endico,,,Food
Cotto Italian Cooked Ham Prociutto,"Brand: BORGO
CASE | 12 x 4 OZ",,,529887,6552818b-aa4f-43a2-a5e0-559feb36811c,EACH,,CASE,1,1.08E+13,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/1f76950d-f07b-4696-be85-5707d1d0c595.jpeg""]",,,,,,,Meat,Pork,Ham,Regular Ham,,,Ace Endico,,,Food
Crudo Prosciutto (Dry Curd Ham),"Brand: BORGO
CASE | 12 x 3 OZ",,,529883,b4c12b0e-7ff2-4343-a85b-1fb1a4fc5da3,EACH,,CASE,1,1.08E+13,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/e80eb356-0334-5583-90f1-6f2d975ce488.jpg""]",,,,,,,Meat,Pork,Ham,Regular Ham,,,Ace Endico,,,Food
Cubed Beef Steak,"Brand: PACKER
CASE | 2 x 5 LB AVG WT
Weighted item pricing is subject to change",,,404392,24f7a536-26b0-4aa1-9d2c-a71a2d37545c,,,CASE,10,,,,,,,,,,,,Meat,Beef,Other Cuts,Other Subcategories,,,Ace Endico,,,Food
Cubed (Diced) Salami,"Brand: DEL DUCA
CASE | 2 x 5 LB
Weighted item pricing is subject to change",,,530138,de1856a4-a7b9-41a7-9458-501f252b268e,,,CASE,10,,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/fb29d891-cf30-577b-b2e5-6b9250e74a37.jpg""]",,,,,,,Meat,Protein (Other),Other Proteins,Other Subcategories,,,Ace Endico,,,Food
Cured Bresaola,"Brand: VOLPI
EACH | 1 x 2.5 LB AVG
CASE | 2 x 2.5 LB AVG
Weighted item pricing is subject to change",,,528212,2ff20698-b851-4bf2-b2f2-38c22e4bd775,LB,,CASE,5,,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/d2ec2442-56f2-5d93-b9c3-20043094cf66.jpg""]",,,,,,,Meat,Protein (Other),Other Proteins,Other Subcategories,,,Ace Endico,,,Food
Cured Bresaola,"Brand: VOLPI
EACH | 1 x 2.5 LB AVG
CASE | 2 x 2.5 LB AVG
Weighted item pricing is subject to change",,,528212,28749638-c249-495b-aca7-ad0d8bbef8b9,,,EACH,2.5,,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/d2ec2442-56f2-5d93-b9c3-20043094cf66.jpg""]",,,,,,,Meat,Protein (Other),Other Proteins,Other Subcategories,,,Ace Endico,,,Food
Cut Hot Soppressata,"Brand: BERETTA
CASE | 15 x 8 OZ",,,972482,f14cd988-a1a6-442e-a441-35e0d26330ed,EACH,,CASE,1,1.01E+13,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/140d7492-ae92-5bbd-ae2f-c64484871cf4.jpg""]",,,,,,,Meat,Protein (Other),Other Proteins,Other Subcategories,,,Ace Endico,,,Food
Cut Sweet Soppressata,"Brand: BERETTA
CASE | 15 x 8 OZ",,,972480,c5a355f6-775a-4c63-ac13-7af918763a53,EACH,,CASE,1,1.01E+13,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/5c2ece61-c458-5ce5-96be-f2867f983e06.jpg""]",,,,,,,Meat,Protein (Other),Other Proteins,Other Subcategories,,,Ace Endico,,,Food
Cvp Chicken Breast Extra Trim,"Brand: CHICKS CHOICE
CASE | 4 x 10 LBS",,,518083,cc8fbcdd-00d8-49f2-aef9-60ccff6ca326,EACH,,CASE,1,,,,,,,,,,,,Meat,Poultry,Chicken Cuts,Chicken Breast,,,Ace Endico,,,Food
Deboned Fresh Fryer Rabbit,"Brand: FOSSIL FARMS
CASE | 10 x 3 LB AVG
Weighted item pricing is subject to change",,,404334,b6ed1dde-a349-4968-af49-ef875715bec4,,,CASE,30,,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/6ca50b5e-d3a9-45e6-9c07-67fda03b515a.png""]",,,,,,,Meat,Protein (Other),Other Proteins,Other Subcategories,,,Ace Endico,,,Food
Deli Cut Saporito Prosciutto,"Brand: DEL DUCA
EACH | 1 x 5 LB AVG
CASE | 2 x 5 LB AVG
Weighted item pricing is subject to change",,,973790,d63a9a03-b216-49f3-a833-1539af2de5f1,,,CASE,10,,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/56b6710b-f347-566b-8a8a-933fbb4a9dc3.jpg""]",,,,,,,Meat,Protein (Other),Other Proteins,Other Subcategories,,,Ace Endico,,,Food
Deli Cut Saporito Prosciutto,"Brand: DEL DUCA
EACH | 1 x 5 LB AVG
CASE | 2 x 5 LB AVG
Weighted item pricing is subject to change",,,973790,d8a1e239-b9bf-4b07-b3d6-663ca3177511,,,EACH,5,,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/56b6710b-f347-566b-8a8a-933fbb4a9dc3.jpg""]",,,,,,,Meat,Protein (Other),Other Proteins,Other Subcategories,,,Ace Endico,,,Food
Deli Style Pear Ham,"Brand: CITTERIO
EACH | 1 x 15-16 LB AVG
CASE | 2 x 15-16 LB AVG
Weighted item pricing is subject to change",,,981430,eb073659-5a40-454a-bf14-da4d4b9e54af,,,CASE,29.24,,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/201ecdc0-5013-5f87-ac71-d904c41c632c.jpg""]",,,,,,,Meat,Pork,Ham,Regular Ham,,,Ace Endico,,,Food
Deli Style Pear Ham,"Brand: CITTERIO
EACH | 1 x 15-16 LB AVG
CASE | 2 x 15-16 LB AVG
Weighted item pricing is subject to change",,,981430,731eccb0-5130-45b0-9cb6-51e705bf4ad4,,,EACH,14.62,,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/201ecdc0-5013-5f87-ac71-d904c41c632c.jpg""]",,,,,,,Meat,Pork,Ham,Regular Ham,,,Ace Endico,,,Food
* Deli Style Turkey Pastrami,"Brand: CAROLINA
CASE | 4 x 3.25 LB AVG
Weighted item pricing is subject to change",,,529100,965a139d-c453-4e64-a6c8-9867a4428385,,,CASE,13.85,9.00E+13,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/862de102-cc07-5ae5-a222-178aeccc978f.jpg""]",,,,,,,Meat,Poultry,Other Poultry Parts,Other Subcategories,,,Ace Endico,,,Food
* Deli Tied Trim Top Round,"Brand: NATION'S BEST
CASE | 1 x 16 LB
Weighted item pricing is subject to change",,,504361,0ed06806-21ed-4435-b37c-c027dbdfd195,,,CASE,16,,,,,,,,,,,,Meat,Protein (Other),Other Proteins,Other Subcategories,,,Ace Endico,,,Food
* Deluxe Skinless Browned Turkey,"Brand: CAROLINA
EACH | 1 x 9.0 LB AVG
CASE | 2 x 9.0 LB AVG
Weighted item pricing is subject to change",,,537180,d45174f8-cbe7-4428-8724-ee3011d25355,POUND,,CASE,18,9.00E+13,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/bd8974dd-5053-512d-9966-348654c3d794.jpg""]",,,,,,,Meat,Poultry,Other Poultry Parts,Other Subcategories,,,Ace Endico,,,Food
* Deluxe Skinless Browned Turkey,"Brand: CAROLINA
EACH | 1 x 9.0 LB AVG
CASE | 2 x 9.0 LB AVG
Weighted item pricing is subject to change",,,537180,f287f4fd-3e22-4b46-8ae9-e09afd5eae0e,,,EACH,9,9.00E+13,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/bd8974dd-5053-512d-9966-348654c3d794.jpg""]",,,,,,,Meat,Poultry,Other Poultry Parts,Other Subcategories,,,Ace Endico,,,Food
Diced Pancetta,"Brand: BERETTA
EACH | 1 x 5 OZ
CASE | 12 x 5 OZ",,,972588,d1644127-155d-473b-9992-18d4c31fe8e8,EACH,,CASE,1,1.00E+13,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/d3ac5cb0-bbf7-50af-89d9-b762ae7c6124.jpg""]",,,,,,,Meat,Protein (Other),Other Proteins,Other Subcategories,,,Ace Endico,,,Food
Diced Pancetta,"Brand: FIORUCCI
EACH | 1 x 2 LB
CASE | 5 x 2 LB
Weighted item pricing is subject to change",,,974694,20b274f9-ebeb-4b2e-9c26-5c639e8ed506,,,CASE,10,,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/cb4b4e05-bd4a-5b5e-bf47-37c4b66e594e.jpg""]",,,,,,,Meat,Protein (Other),Other Proteins,Other Subcategories,,,Ace Endico,,,Food
Diced Pancetta,"Brand: BERETTA
EACH | 1 x 5 OZ
CASE | 12 x 5 OZ",,,972588,17772a47-6f82-4d2f-8679-4016e182c099,,,EACH,1,1.00E+13,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/d3ac5cb0-bbf7-50af-89d9-b762ae7c6124.jpg""]",,,,,,,Meat,Protein (Other),Other Proteins,Other Subcategories,,,Ace Endico,,,Food
Diced Pancetta,"Brand: FIORUCCI
EACH | 1 x 2 LB
CASE | 5 x 2 LB
Weighted item pricing is subject to change",,,974694,a4a87f4a-35ce-4e0b-a31f-84dec66536b5,,,EACH,2,,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/cb4b4e05-bd4a-5b5e-bf47-37c4b66e594e.jpg""]",,,,,,,Meat,Protein (Other),Other Proteins,Other Subcategories,,,Ace Endico,,,Food
Diced Prosciutto,"Brand: DEL DUCA
CASE | 2 x 5 LB AVG
Weighted item pricing is subject to change",,,529858,3308ab0e-6658-48f7-8ae8-83930e426e09,,,CASE,10,,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/46fba8aa-9342-57e6-86ce-956449a21e8e.jpg""]",,,,,,,Meat,Protein (Other),Other Proteins,Other Subcategories,,,Ace Endico,,,Food
Dry Cured Guanciale Pork Jowl,"Brand: VOLPI
EACH | 1 x 4.0 LB AVG
CASE | 2 x 4.00 LB AVG
Weighted item pricing is subject to change",,,528525,74c027dc-0cc9-4b7e-a764-05c280abb653,,,CASE,8,,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/800b8219-4283-5062-89af-284b65368307.jpg""]",,,,,,,Meat,Pork,Other Cuts,Other Subcategories,,,Ace Endico,,,Food
Dry Cured Guanciale Pork Jowl,"Brand: VOLPI
EACH | 1 x 4.0 LB AVG
CASE | 2 x 4.00 LB AVG
Weighted item pricing is subject to change",,,528525,e2d6f9d6-4b7d-46de-a2de-64c7d1f8b5e9,,,EACH,4,,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/800b8219-4283-5062-89af-284b65368307.jpg""]",,,,,,,Meat,Pork,Other Cuts,Other Subcategories,,,Ace Endico,,,Food
