"name","sku","gtin","image","pack","size","retail_price","ordering_unit","is_catch_weight","average_case_weight","brand","taxonomy","level 1","level 2","level 3","manufacturer_name","distributor_name","content_url","description","unit_price","extra_data"
"Whole Blanched Almonds","ALMNUTB",,"https://www.artisanspecialty.com/wp-content/uploads/ALMNUTB-3.jpg",,"5 lb Case",,,,,,,,,,," Artisan Specialty Foods","https://www.artisanspecialty.com/product/whole-blanched-almonds/","A small, sweet, butter flavored tree nut perfect for snacking. These almonds are blanched, you can also toss them in baked goods or use them as a topping for salads. Almonds provide a good source of protein, fiber, antioxidants and minerals to your diet.",,"{""caseCount"":""Shelf Stable"",""shelfstable"":""Store in a Cool Dry Pantry"",""origin"":""""}"
"Smoked Almonds","ALMSMKS",,"https://www.artisanspecialty.com/wp-content/uploads/ALMSMKS-3.jpg",,"5 lb Case",,,,,,,,,,," Artisan Specialty Foods","https://www.artisanspecialty.com/product/smoked-almonds/","Hickory is a classic flavor that can add character to almost any food. Our naturally smoked almonds are tasty and full of the same nutrition as non flavored almonds. Almonds are high in monounsaturated fats, the same type of health-promoting fats as are found in olive oil, which have been associated with reduced risk of heart disease. Almonds are a very good source of vitamin E, manganese, biotin, and copper. Almonds are a good addition to salad and baked goods or just to be eaten alone.",,"{""caseCount"":""Shelf Stable"",""shelfstable"":""Store in a Cool Dry Pantry"",""origin"":""""}"
"Slivered Almonds","ALMSLIVER",,"https://www.artisanspecialty.com/wp-content/uploads/ALMSLIVER-3.jpg",,"5 lb Case",,,,,,,,,,," Artisan Specialty Foods","https://www.artisanspecialty.com/product/slivered-almonds/","These almonds have been blanched to remove the original skin and outer layer of the almond. Almonds are slivered, cut into smaller pieces for easier cooking preparation, and unsalted. Almonds are high in Vitamin E, potassium and magnesium making them a superfood.",,"{""caseCount"":""Shelf Stable"",""shelfstable"":""Store in a Cool Dry Pantry"",""origin"":""""}"
"Sliced Almonds","ALMNUTS",,"https://www.artisanspecialty.com/wp-content/uploads/ALMNUTS-3.jpg",,"5 lb case",,,,,,,,,,," Artisan Specialty Foods","https://www.artisanspecialty.com/product/sliced-almonds/","Almonds contain lots of healthy fats, fiber, protein, magnesium and vitamin E making them a superfood. Almonds are high in monounsaturated fats, the same type of health-promoting fats as are found in olive oil, which have been associated with reduced risk of heart disease. Almonds come blanched, unsalted and thinly sliced resembling a flake. They are a good addition to salad, baked goods or just to be eaten alone.",,"{""caseCount"":""Shelf Stable"",""shelfstable"":""Store in a Cool Dry Pantry"",""origin"":""""}"
"Raw-Unsalted Spanish Marcona Almonds","RAWMARCONA",,"https://www.artisanspecialty.com/wp-content/uploads/RAWMARCONA-3.jpg",,"11 lb Case",,,,,,,,,,," Artisan Specialty Foods","https://www.artisanspecialty.com/product/raw-unsalted-spanish-marcona-almonds/","Known as the Queen of Almonds, the highly prized Marcona is indigenous to Spain. Marcona almonds are very similar to regular almonds but they contain slightly more fat making them a slightly healthier almond option. These Marconas are blanched and peeled. They are a great option for health conscious, as there is no oil added and they are still very high in Vitamin E, potassium and magnesium.",,"{""caseCount"":""Shelf Stable"",""shelfstable"":""Store in a Cool Dry Pantry"",""origin"":""""}"
"Orange Ginger Marcona Almonds","ALM001",,"https://www.artisanspecialty.com/wp-content/uploads/ALM001-1.jpg",,"5 kg.",,,,,,,,,,," Artisan Specialty Foods","https://www.artisanspecialty.com/product/orange-ginger-marcona-almonds/","Marcona almonds coated with honey, sugar, orange, and ginger.",,"{""caseCount"":1,""shelfstable"":""No"",""origin"":""""}"
"Honey Cinnamon Largueta Almonds","ALM002",,"",,"4 kg.",,,,,,,,,,," Artisan Specialty Foods","https://www.artisanspecialty.com/product/honey-cinnamon-largueta-almonds/","Largueta almonds coated with honey, sugar, and cinnamon.",,"{""caseCount"":1,""shelfstable"":""No"",""origin"":""""}"
"Fried Spanish Marcona Almonds","MARALM",,"https://www.artisanspecialty.com/wp-content/uploads/MARALM-3.jpg",,"11 lb Case",,,,,,,,,,," Artisan Specialty Foods","https://www.artisanspecialty.com/product/fried-spanish-marcona-almonds/","Known as the Queen of Almonds, the highly prized, Marcona is indigenous to Spain. Plumper than most varieties, this smooth, tan almond contains high amounts ofessential oils. Our almonds are peeled, fried in sunflower oil, and salted to highlight the almonds buttery flavor, not overpower it. This is the most traditional way Marcona almonds are prepared.",,"{""caseCount"":""Shelf Stable"",""shelfstable"":""Store in a Cool Dry Pantry"",""origin"":""""}"
"Almonds – Skin-on","ALMNUTN",,"https://www.artisanspecialty.com/wp-content/uploads/ALMNUTN-3.jpg",,"5 lb Case",,,,,,,,,,," Artisan Specialty Foods","https://www.artisanspecialty.com/product/almonds-skin-on/","Just as nature would have it all natural and unadulaterated skin on, unsalted raw almonds. These whole nuts are perfect for snacking. You can also toss them in baked goods or use them as a topping for salads. Almonds provide a good source of protein, fiber, antioxidants, and minerals to your diet.",,"{""caseCount"":""Shelf Stable"",""shelfstable"":""Store in a Cool Dry Pantry"",""origin"":""""}"
"Whole Peeled Chestnuts (IQF)","FRZCHST",,"https://www.artisanspecialty.com/wp-content/uploads/FRZCHST-3.jpg",,"2.2 lbs pack",,,,,,,,,,," Artisan Specialty Foods","https://www.artisanspecialty.com/product/whole-peeled-chestnuts-iqf/","These chestnuts come blanched and peeled, ideal for stuffings and garnishes. An excellent accompaniment to many winter dishes, particularly poultry and game. Chestnuts not only have a tendency to bring about nostalgic memories, but they also provide food with nutrients, flavor and texture. Chestnuts are a great source of dietary fiber, Vitamin-C and folates.",,"{""caseCount"":""10 lb case"",""shelfstable"":""Shelf Stable"",""origin"":""""}"
