"name","sku","gtin","image","pack","size","retail_price","ordering_unit","is_catch_weight","average_case_weight","brand","taxonomy","level 1","level 2","level 3","manufacturer_name","distributor_name","content_url","description","unit_price","extra_data"
"Adazia Rum Flavor Essence ( Esenta de Rom ) - 25 ml",,,"https://eurofoodmart.com/cdn/shop/products/adazia-rum-flavor-essence-esenta-de-rom-25-ml-euro-food-mart.jpg?v=1700788722&width=320",,,"$1.29",,,,"ADAZIA",,,,,,"Euro Food Mart","https://eurofoodmart.com/collections/bakery/products/adazia-rum-flavor-essence-esenta-de-rom-25-ml","Rum essence for any baking project .Use this rum essence in your favorite desserts to add extra flavor.",,"{""specifications"":{""name"":""Adazia Rum Flavor Essence ( Esenta de Rom ) - 25 ml"",""retail_price"":""$1.29"",""description"":""Rum essence for any baking project .Use this rum essence in your favorite desserts to add extra flavor."",""image"":""https://eurofoodmart.com/cdn/shop/products/adazia-rum-flavor-essence-esenta-de-rom-25-ml-euro-food-mart.jpg?v=1700788722&width=320"",""brand"":""ADAZIA"",""content_url"":""https://eurofoodmart.com/collections/bakery/products/adazia-rum-flavor-essence-esenta-de-rom-25-ml""}}"
"Adazia Vanilla Flavor Essence ( Esenta de Vanilie ) - 25 ml",,,"https://eurofoodmart.com/cdn/shop/products/adazia-vanilla-flavor-essence-esenta-de-vanilie-25-ml-best-if-used-by-12312023-euro-food-mart.jpg?v=1700788722&width=320",,,"$1.29",,,,"ADAZIA",,,,,,"Euro Food Mart","https://eurofoodmart.com/collections/bakery/products/adazia-vanilla-flavor-essence-esenta-de-vanilie-25-ml","Vanilla essence for any baking lovers to keep on hand.",,"{""specifications"":{""name"":""Adazia Vanilla Flavor Essence ( Esenta de Vanilie ) - 25 ml"",""retail_price"":""$1.29"",""description"":""Vanilla essence for any baking lovers to keep on hand."",""image"":""https://eurofoodmart.com/cdn/shop/products/adazia-vanilla-flavor-essence-esenta-de-vanilie-25-ml-best-if-used-by-12312023-euro-food-mart.jpg?v=1700788722&width=320"",""brand"":""ADAZIA"",""content_url"":""https://eurofoodmart.com/collections/bakery/products/adazia-vanilla-flavor-essence-esenta-de-vanilie-25-ml""}}"
"Antonelli Cioko Twisty Croissant - 250 g ( 5 pcs )",,,"https://eurofoodmart.com/cdn/shop/files/ANTONELLICHOCOTWIISTY_24058bc1-29d3-46cb-b6cb-6f7cd936d421.png?v=1716414423&width=320",,,"$3.95",,,,"DORA",,,,,,"Euro Food Mart","https://eurofoodmart.com/collections/bakery/products/antonelli-cioko-twisty-croissant-250-g-5-pcs","Introducing the Antonelli Cioko Twisty Croissant - a deliciously twisted treat and chocolate lover's dream! Made with real chocolate inside and a flaky croissant exterior, indulge in this 250 g pack of 5 croissants. A heavenly combination perfect for breakfast, snacks, or any time of day. Grab one (or five) today!",,"{""specifications"":{""name"":""Antonelli Cioko Twisty Croissant - 250 g ( 5 pcs )"",""retail_price"":""$3.95"",""description"":""Introducing the Antonelli Cioko Twisty Croissant - a deliciously twisted treat and chocolate lover's dream! Made with real chocolate inside and a flaky croissant exterior, indulge in this 250 g pack of 5 croissants. A heavenly combination perfect for breakfast, snacks, or any time of day. Grab one (or five) today!"",""image"":""https://eurofoodmart.com/cdn/shop/files/ANTONELLICHOCOTWIISTY_24058bc1-29d3-46cb-b6cb-6f7cd936d421.png?v=1716414423&width=320"",""brand"":""DORA"",""content_url"":""https://eurofoodmart.com/collections/bakery/products/antonelli-cioko-twisty-croissant-250-g-5-pcs""}}"
"Antonelli Maxi Bigusto Crema & Strawberry Filled Croissant - 80 g / 2.82 oz",,,"https://eurofoodmart.com/cdn/shop/files/ANTONELLIMAXISTRAWBERRY.png?v=1711589009&width=320",,,"$0.99",,,,"DORA",,,,,,"Euro Food Mart","https://eurofoodmart.com/collections/bakery/products/antonelli-maxi-bigusto-crema-strawberry-filled-croissant-80-g-2-82-oz","A delectable creation crafted by Antonelli Industrie Dolciarie, an Italian group known for their expertise in creating fine pastries. This particular offering is a supersized croissant,  it's larger than traditional croissants, making it a satisfying treat for any occasion.",,"{""specifications"":{""name"":""Antonelli Maxi Bigusto Crema & Strawberry Filled Croissant - 80 g / 2.82 oz"",""retail_price"":""$0.99"",""description"":""A delectable creation crafted by Antonelli Industrie Dolciarie, an Italian group known for their expertise in creating fine pastries. This particular offering is a supersized croissant,  it's larger than traditional croissants, making it a satisfying treat for any occasion."",""image"":""https://eurofoodmart.com/cdn/shop/files/ANTONELLIMAXISTRAWBERRY.png?v=1711589009&width=320"",""brand"":""DORA"",""content_url"":""https://eurofoodmart.com/collections/bakery/products/antonelli-maxi-bigusto-crema-strawberry-filled-croissant-80-g-2-82-oz""}}"
"Antonelli Maxi Bigusto Crema Filled Croissant - 80 g / 2.82 oz",,,"https://eurofoodmart.com/cdn/shop/files/ANTONELLIMAXIBIGUSTO.png?v=1711588822&width=320",,,"$0.99",,,,"DORA",,,,,,"Euro Food Mart","https://eurofoodmart.com/collections/bakery/products/antonelli-maxi-bigusto-crema-filled-croissant-80-g-2-82-oz","A delectable creation crafted by Antonelli Industrie Dolciarie, an Italian group known for their expertise in creating fine pastries. This particular offering is a supersized croissant,  it's larger than traditional croissants, making it a satisfying treat for any occasion.",,"{""specifications"":{""name"":""Antonelli Maxi Bigusto Crema Filled Croissant - 80 g / 2.82 oz"",""retail_price"":""$0.99"",""description"":""A delectable creation crafted by Antonelli Industrie Dolciarie, an Italian group known for their expertise in creating fine pastries. This particular offering is a supersized croissant,  it's larger than traditional croissants, making it a satisfying treat for any occasion."",""image"":""https://eurofoodmart.com/cdn/shop/files/ANTONELLIMAXIBIGUSTO.png?v=1711588822&width=320"",""brand"":""DORA"",""content_url"":""https://eurofoodmart.com/collections/bakery/products/antonelli-maxi-bigusto-crema-filled-croissant-80-g-2-82-oz""}}"
"Antonelli Maxi Chocolate Cream Filled Croissant - 80 g / 2.82 oz",,,"https://eurofoodmart.com/cdn/shop/files/ANTONELIMAXICHOCOLATE.png?v=1711589242&width=320",,,"$0.99",,,,"DORA",,,,,,"Euro Food Mart","https://eurofoodmart.com/collections/bakery/products/antonelli-maxi-chosolate-cream-filled-croissant-80-g-2-82-oz","A delectable creation from Antonelli Industrie Dolciarie, renowned for their expertise in crafting exquisite pastries. This particular offering is a supersized croissant, making it a substantial treat for any occasion.

What sets this pastry apart is its sumptuous filling of smooth and indulgent chocolate cream. The richness of the chocolate combined with the flakiness of the croissant creates a heavenly combination of flavors and textures that is sure to delight the palate.

The versatility of this pastry makes it an ideal choice for various occasions. Whether enjoyed as a quick and convenient breakfast alongside a steaming cup of coffee to kickstart the day or savored as a satisfying snack to indulge in during a break, it promises to satisfy cravings and provide a moment of pure enjoyment.",,"{""specifications"":{""name"":""Antonelli Maxi Chocolate Cream Filled Croissant - 80 g / 2.82 oz"",""retail_price"":""$0.99"",""description"":""A delectable creation from Antonelli Industrie Dolciarie, renowned for their expertise in crafting exquisite pastries. This particular offering is a supersized croissant, making it a substantial treat for any occasion.\n\nWhat sets this pastry apart is its sumptuous filling of smooth and indulgent chocolate cream. The richness of the chocolate combined with the flakiness of the croissant creates a heavenly combination of flavors and textures that is sure to delight the palate.\n\nThe versatility of this pastry makes it an ideal choice for various occasions. Whether enjoyed as a quick and convenient breakfast alongside a steaming cup of coffee to kickstart the day or savored as a satisfying snack to indulge in during a break, it promises to satisfy cravings and provide a moment of pure enjoyment."",""image"":""https://eurofoodmart.com/cdn/shop/files/ANTONELIMAXICHOCOLATE.png?v=1711589242&width=320"",""brand"":""DORA"",""content_url"":""https://eurofoodmart.com/collections/bakery/products/antonelli-maxi-chosolate-cream-filled-croissant-80-g-2-82-oz""}}"
"Antonelli Sugar Free Chocolate Cream Filled Croissant - 252 g ( 6 pcs )",,,"https://eurofoodmart.com/cdn/shop/files/DORASUGARFREECHOCOLATE.png?v=1714084421&width=320",,,"$3.95",,,,"DORA",,,,,,"Euro Food Mart","https://eurofoodmart.com/collections/bakery/products/dora-sugar-free-chocolate-cream-filled-croissant-252-g-6-pcs","Indulge in the exquisite taste of Dora Sugar-Free Chocolate Cream Croissant, a luxurious treat crafted by the esteemed Italian group, Antonelli Industrie Dolciarie. This delectable pastry captures the essence of indulgence and sophistication without the guilt of sugar. Each box reveals a treasure trove of six meticulously crafted croissants, each one carefully wrapped to ensure its freshness and preserve its rich flavor. Experience the perfect blend of buttery croissant and smooth chocolate cream, making every bite a delightful experience. Treat yourself to this guilt-free pleasure anytime, anywhere!",,"{""specifications"":{""name"":""Antonelli Sugar Free Chocolate Cream Filled Croissant - 252 g ( 6 pcs )"",""retail_price"":""$3.95"",""description"":""Indulge in the exquisite taste of Dora Sugar-Free Chocolate Cream Croissant, a luxurious treat crafted by the esteemed Italian group, Antonelli Industrie Dolciarie. This delectable pastry captures the essence of indulgence and sophistication without the guilt of sugar. Each box reveals a treasure trove of six meticulously crafted croissants, each one carefully wrapped to ensure its freshness and preserve its rich flavor. Experience the perfect blend of buttery croissant and smooth chocolate cream, making every bite a delightful experience. Treat yourself to this guilt-free pleasure anytime, anywhere!"",""image"":""https://eurofoodmart.com/cdn/shop/files/DORASUGARFREECHOCOLATE.png?v=1714084421&width=320"",""brand"":""DORA"",""content_url"":""https://eurofoodmart.com/collections/bakery/products/dora-sugar-free-chocolate-cream-filled-croissant-252-g-6-pcs""}}"
"Aurora Bauernkruste ( Farmers Bread Mix ) - 500 g",,,"https://eurofoodmart.com/cdn/shop/products/aurora-bauernkruste-farmers-bread-mix-500-g-euro-food-mart.jpg?v=1700788220&width=320",,,"$3.49",,,,"AURORA",,,,,,"Euro Food Mart","https://eurofoodmart.com/collections/bakery/products/aurora-bauernkruste-farmers-bread-mix-case-of-6-x-500g","Aurora Farmer Bread Mix is a versatile bread . Made from the best rye flour and the finest wheat flour with an aromatic, rustic taste. Paired with a spicy crust, this is a bread that goes with everything! Ideal for a bread maker.",,"{""specifications"":{""name"":""Aurora Bauernkruste ( Farmers Bread Mix ) - 500 g"",""retail_price"":""$3.49"",""description"":""Aurora Farmer Bread Mix is a versatile bread . Made from the best rye flour and the finest wheat flour with an aromatic, rustic taste. Paired with a spicy crust, this is a bread that goes with everything! Ideal for a bread maker."",""image"":""https://eurofoodmart.com/cdn/shop/products/aurora-bauernkruste-farmers-bread-mix-500-g-euro-food-mart.jpg?v=1700788220&width=320"",""brand"":""AURORA"",""content_url"":""https://eurofoodmart.com/collections/bakery/products/aurora-bauernkruste-farmers-bread-mix-case-of-6-x-500g""}}"
"Aurora Landbrot ( Rustic Country Breat Mix )-500g",,,"https://eurofoodmart.com/cdn/shop/products/aurora-landbrot-rustic-country-breat-mix-500g-euro-food-mart.jpg?v=1700788220&width=320",,,"$3.49",,,,"AURORA",,,,,,"Euro Food Mart","https://eurofoodmart.com/collections/bakery/products/aurora-landbrot-rustic-country-breat-mix-case-of-6-x-500g","Aurora Rustic Country Bread Mix is a versatile bread pleasure! Made from the best rye flour and the finest wheat flour with an aromatic, rustic taste. Paired with a spicy crust, this is a bread that goes with everything! Ideal for a bread maker.",,"{""specifications"":{""name"":""Aurora Landbrot ( Rustic Country Breat Mix )-500g"",""retail_price"":""$3.49"",""description"":""Aurora Rustic Country Bread Mix is a versatile bread pleasure! Made from the best rye flour and the finest wheat flour with an aromatic, rustic taste. Paired with a spicy crust, this is a bread that goes with everything! Ideal for a bread maker."",""image"":""https://eurofoodmart.com/cdn/shop/products/aurora-landbrot-rustic-country-breat-mix-500g-euro-food-mart.jpg?v=1700788220&width=320"",""brand"":""AURORA"",""content_url"":""https://eurofoodmart.com/collections/bakery/products/aurora-landbrot-rustic-country-breat-mix-case-of-6-x-500g""}}"
"Aurora Roggen Dinkelbrot Bread Mix - 500 g",,,"https://eurofoodmart.com/cdn/shop/products/aurora-roggen-dinkelbrot-bread-mix-500-g-euro-food-mart.jpg?v=1700788220&width=320",,,"$3.49",,,,"AURORA",,,,,,"Euro Food Mart","https://eurofoodmart.com/collections/bakery/products/aurora-roggen-dinkelbrot-bread-mix-case-of-6-x-500g","",,"{""specifications"":{""name"":""Aurora Roggen Dinkelbrot Bread Mix - 500 g"",""retail_price"":""$3.49"",""description"":"""",""image"":""https://eurofoodmart.com/cdn/shop/products/aurora-roggen-dinkelbrot-bread-mix-500-g-euro-food-mart.jpg?v=1700788220&width=320"",""brand"":""AURORA"",""content_url"":""https://eurofoodmart.com/collections/bakery/products/aurora-roggen-dinkelbrot-bread-mix-case-of-6-x-500g""}}"
