"name","sku","gtin","image","pack","size","retail_price","ordering_unit","is_catch_weight","average_case_weight","brand","taxonomy","level 1","level 2","level 3","manufacturer_name","distributor_name","content_url","description","unit_price","extra_data"
"Pork Carnitas with Green Chile and Mexican Oregano","104-21000",,"https://www.culinaryspecialties.net/wp-content/uploads/magictoolbox_cache/cf3e6ec01aac7cb79461bcfe9d0d075e/6/0/6045/thumb600x600/3622462637/Pork_Carnitas_With_Green_Chile_and_Mexican_Oregano1.png",,"2.5oz.",,,,,,,,,,,"Culinary Specialties","https://www.culinaryspecialties.net/product/pork-carnitas-with-green-chile-and-mexican-oregano/","Traditional corn masa stuffed with marinated shredded pork, onions, green chiles, jalapenos, diced tomatoes, oregano, cilantro and spices. Hand folded in a corn husk",,"{""allergenInfo"":""Allergen info: None"",""case count"":"" 60"",""categories"":""Gluten Free, Tamale""}"
"Mushrooms stuffed with Chorizo","14-10202",,"https://www.culinaryspecialties.net/wp-content/uploads/magictoolbox_cache/cf3e6ec01aac7cb79461bcfe9d0d075e/5/9/5954/thumb600x600/3595513951/Mushrooms-stuffed-with-Chorizo-2.png",,"1.2oz.",,,,,,,,,,,"Culinary Specialties","https://www.culinaryspecialties.net/product/mushrooms-stuffed-with-chorizo/","Extra large mushroom caps stuffed with traditional mexican chorizo, monterey jack cheese and cilantro",,"{""allergenInfo"":""Allergen info: Wheat, Milk"",""case count"":"" 70"",""categories"":""Gluten Free, Stuffed Mushrooms""}"
"Mushroom stuffed with Spinach and Feta","14-10003",,"https://www.culinaryspecialties.net/wp-content/uploads/magictoolbox_cache/cf3e6ec01aac7cb79461bcfe9d0d075e/5/9/5949/thumb600x600/2053141373/Mushroom_Stuffed_wSpinach_and_Feta2.png",,"1.2oz.",,,,,,,,,,,"Culinary Specialties","https://www.culinaryspecialties.net/product/mushroom-stuffed-with-spinach-and-feta/","Extra large mushroom caps stuffed with spinach and feta cheese",,"{""allergenInfo"":""Allergen info: Soy, Milk"",""case count"":"" 70"",""categories"":""Gluten Free, Stuffed Mushrooms""}"
"Mushroom stuffed with Ratatouille","14-10203A",,"https://www.culinaryspecialties.net/wp-content/uploads/magictoolbox_cache/cf3e6ec01aac7cb79461bcfe9d0d075e/5/9/5953/thumb600x600/584552936/Mushrooms-stuffed-with-Ratatouille.png",,"1.2oz.",,,,,,,,,,,"Culinary Specialties","https://www.culinaryspecialties.net/product/mushroom-stuffed-with-ratatouille/","Extra large mushroom caps stuffed with a delicious combination of zucchini, yellow squash, eggplant, bell peppers, parmesan cheese, oregano and thyme",,"{""allergenInfo"":""Allergen info: Milk"",""case count"":"" 70"",""categories"":""Gluten Free, Stuffed Mushrooms""}"
"Mushroom stuffed with Italian Sausage","14-75160",,"https://www.culinaryspecialties.net/wp-content/uploads/magictoolbox_cache/cf3e6ec01aac7cb79461bcfe9d0d075e/5/9/5952/thumb600x600/960772057/Mushroom_Stuffed_wItalian_Sausage1.png",,"1.2oz.",,,,,,,,,,,"Culinary Specialties","https://www.culinaryspecialties.net/product/mushroom-stuffed-with-italian-sausage/","Extra large mushroom caps stuffed with spiced italian sausage",,"{""allergenInfo"":""Allergen info: None"",""case count"":"" 70"",""categories"":""Gluten Free, Stuffed Mushrooms""}"
"Mushroom stuffed with Boursin","14-10203",,"https://www.culinaryspecialties.net/wp-content/uploads/magictoolbox_cache/cf3e6ec01aac7cb79461bcfe9d0d075e/5/9/5951/thumb600x600/952975577/Mushroom_Stuffed_wBoursin2.png",,"1.2oz.",,,,,,,,,,,"Culinary Specialties","https://www.culinaryspecialties.net/product/mushroom-stuffed-with-boursin/","Extra large mushroom caps stuffed with boursin cheese",,"{""allergenInfo"":""Allergen info: Milk"",""case count"":"" 70"",""categories"":""Gluten Free, Stuffed Mushrooms""}"
"Lamb Patties","12-10119",,"https://www.culinaryspecialties.net/wp-content/uploads/magictoolbox_cache/cf3e6ec01aac7cb79461bcfe9d0d075e/7/3/7304/thumb600x600/740742527/lamb-slider1.jpg",,"50/2oz.",,,,,,,,,,,"Culinary Specialties","https://www.culinaryspecialties.net/product/lamb-patties/","Ground lamb mixed with seasonings hand formed into a patty.",,"{""allergenInfo"":""Allergen info: Soy"",""case count"":"""",""categories"":""Gluten Free, Slider Patties""}"
"Lamb Dolma","LAMB",,"https://www.culinaryspecialties.net/wp-content/uploads/magictoolbox_cache/cf3e6ec01aac7cb79461bcfe9d0d075e/7/9/7922/thumb600x600/634738647/lamb-dolma.jpg",,"1oz.",,,,,,,,,,,"Culinary Specialties","https://www.culinaryspecialties.net/product/lamb-dolma/","A delicious combination of ground lamb, rice, onions, mint, dill, garlic and seasonings wrapped in Grape leaves.",,"{""allergenInfo"":""Allergen info: Soy"",""case count"":"" 100"",""categories"":""New for 2024, Indian, Gluten Free""}"
"Kobe Beef Patties","12-10120",,"https://www.culinaryspecialties.net/wp-content/uploads/magictoolbox_cache/cf3e6ec01aac7cb79461bcfe9d0d075e/7/3/7301/thumb600x600/409702540/kobe-beef-slider1.jpg",,"50/2oz.",,,,,,,,,,,"Culinary Specialties","https://www.culinaryspecialties.net/product/kobe-beef-patties/","American kobe beef combined with onions, garlic, salt and pepper. Hand formed into a patty.",,"{""allergenInfo"":""Allergen info: Soy"",""case count"":"""",""categories"":""Gluten Free, Slider Patties""}"
"Grilled Chicken with Anaheim Green Chile and Cilantro","121-19000",,"https://www.culinaryspecialties.net/wp-content/uploads/magictoolbox_cache/cf3e6ec01aac7cb79461bcfe9d0d075e/6/0/6044/thumb600x600/633340004/Grilled_Chicken_With_Anaheim_Green_Chili_and_Cilantro1.png",,"2.5oz.",,,,,,,,,,,"Culinary Specialties","https://www.culinaryspecialties.net/product/grilled-chicken-with-anaheim-green-chile-and-cilantro/","Traditional corn masa stuffed with shredded chicken, tomatillos, onions, green chiles, garlic, cilantro and spices. Hand folded in a corn husk",,"{""allergenInfo"":""Allergen info: None"",""case count"":"" 60"",""categories"":""Gluten Free, Tamale""}"
"Green Corn with Sweet Yellow Corn","125-27000",,"https://www.culinaryspecialties.net/wp-content/uploads/magictoolbox_cache/cf3e6ec01aac7cb79461bcfe9d0d075e/6/0/6048/thumb600x600/481349062/Green_Corn_With_Sweet_Yellow_Corn1.png",,"2.5oz.",,,,,,,,,,,"Culinary Specialties","https://www.culinaryspecialties.net/product/green-corn-with-sweet-yellow-corn/","Traditional sweet yellow corn tamales. Hand folded in a corn husk",,"{""allergenInfo"":""Allergen info: None"",""case count"":"" 60"",""categories"":""Gluten Free, Tamale""}"
"Gluten Free Chicken and Feta Cheese Quesadillas","Quesadilla",,"https://www.culinaryspecialties.net/wp-content/uploads/magictoolbox_cache/cf3e6ec01aac7cb79461bcfe9d0d075e/7/0/7086/thumb600x600/497713245/gluten-free-chicken-feta-roasted-peppers-quesadilla.jpg",,"1oz.",,,,,,,,,,,"Culinary Specialties","https://www.culinaryspecialties.net/product/gluten-free-chicken-and-feta-cheese-quesadillas/","A spiced blend of shredded chicken, feta cheese, roasted red peppers, jalapeno peppers and cilantro in a gluten free tortilla",,"{""allergenInfo"":""Allergen info: Soy, Milk"",""case count"":"" 100"",""categories"":""New for 2024, Gluten Free, Quesadilla""}"
"Citrus Marinated Bacon Wrapped Scallops","CITRUS_SCALLOPS",,"https://www.culinaryspecialties.net/wp-content/uploads/magictoolbox_cache/cf3e6ec01aac7cb79461bcfe9d0d075e/7/9/7910/thumb600x600/2640627400/citrus-marinated-bacon-wrapped-scallops.jpg",,"",,,,,,,,,,,"Culinary Specialties","https://www.culinaryspecialties.net/product/citrus-marinated-bacon-wrapped-scallops/","Large 20-30 size scallops marinated in Yuzu, orange juice, lemon juice, cilantro and spices wrapped in a strip of lean bacon. Served on a wooden pick.",,"{""allergenInfo"":""Allergen info: Shell Fish, Soy"",""case count"":"" 100"",""categories"":""New for 2024, Gluten Free, Specialty""}"
"Chicken Thigh Meat Satay","02-10605",,"https://www.culinaryspecialties.net/wp-content/uploads/magictoolbox_cache/cf3e6ec01aac7cb79461bcfe9d0d075e/5/9/5964/thumb600x600/1168610368/chickenthighmeatsate4.jpg",,"1oz.",,,,,,,,,,,"Culinary Specialties","https://www.culinaryspecialties.net/product/chicken-dark-meat-skewers/","A tender piece of chicken thigh meat on a 7″ paddle skewer",,"{""allergenInfo"":"""",""case count"":"" 100"",""categories"":""Gluten Free, Satay""}"
"Chicken Satay","02-75125",,"https://www.culinaryspecialties.net/wp-content/uploads/magictoolbox_cache/cf3e6ec01aac7cb79461bcfe9d0d075e/5/9/5963/thumb600x600/338695020/chickensate2.jpg",,"1oz.",,,,,,,,,,,"Culinary Specialties","https://www.culinaryspecialties.net/product/chicken-sate-strips/","A tender piece of chicken breast on a 7″ paddle skewer.",,"{""allergenInfo"":"""",""case count"":"" 100"",""categories"":""Gluten Free, Satay""}"
"Chicken Brochettes with Pineapple","02-75135B",,"https://www.culinaryspecialties.net/wp-content/uploads/magictoolbox_cache/cf3e6ec01aac7cb79461bcfe9d0d075e/5/9/5970/thumb600x600/1893005161/chickenbrochette2.png",,"1oz.",,,,,,,,,,,"Culinary Specialties","https://www.culinaryspecialties.net/product/chicken-brochettes-with-pineapple/","Tender pieces of chicken breast accompanied by chunks of pineapple on a 7″ paddle skewer",,"{""allergenInfo"":""Allergen info: Soy"",""case count"":"" 100"",""categories"":""Gluten Free, Brochette""}"
"Chicken Brochettes with Bell Peppers and Onions","02-75135",,"https://www.culinaryspecialties.net/wp-content/uploads/magictoolbox_cache/cf3e6ec01aac7cb79461bcfe9d0d075e/5/9/5969/thumb600x600/2114008622/chickenbrochettewithpeppersnonions2.png",,"1oz.",,,,,,,,,,,"Culinary Specialties","https://www.culinaryspecialties.net/product/chicken-brochettes-with-bell-peppers-and-onions/","Tender pieces of chicken breast accompanied by red and green peppers and onions on a 7″ paddle skewer",,"{""allergenInfo"":""Allergen info: Soy"",""case count"":"" 100"",""categories"":""Gluten Free, Brochette""}"
"Black Beans with Red Jalapeno, Mozzarella and Scallions","110-40000",,"https://www.culinaryspecialties.net/wp-content/uploads/magictoolbox_cache/cf3e6ec01aac7cb79461bcfe9d0d075e/6/0/6047/thumb600x600/1188466664/Black_Beans_with_Red_Jalapeno_Mozzarella_and_Scallions1.png",,"2.5oz.",,,,,,,,,,,"Culinary Specialties","https://www.culinaryspecialties.net/product/black-beans-with-red-jalapeno-mozzarella-and-scallions/","Traditional corn masa stuffed with black beans, mozzarella cheese, chipotle, onions, garlic, green onions, red jalapenos, cilantro and spices. Hand folded in a corn husk",,"{""allergenInfo"":""Allergen info: Milk"",""case count"":"" 60"",""categories"":""Gluten Free, Tamale""}"
"Beef with Roasted Garlic and California Chile Sauce","124-24000",,"https://www.culinaryspecialties.net/wp-content/uploads/magictoolbox_cache/cf3e6ec01aac7cb79461bcfe9d0d075e/6/0/6043/thumb600x600/82926877/Beef_with_Roasted_Garlic_and_California_Chili_Sauce1.png",,"2.5oz.",,,,,,,,,,,"Culinary Specialties","https://www.culinaryspecialties.net/product/beef-with-roasted-garlic-and-california-chile-sauce/","Traditional corn masa stuffed with marinated beef, onions, California chiles, garlic, bell peppers and spices. Hand folded in a corn husk",,"{""allergenInfo"":""Allergen info: None"",""case count"":"" 60"",""categories"":""Gluten Free, Tamale""}"
"Beef Satay","02-75115",,"https://www.culinaryspecialties.net/wp-content/uploads/magictoolbox_cache/cf3e6ec01aac7cb79461bcfe9d0d075e/5/9/5961/thumb600x600/3072864119/beefsate2.png",,"1oz.",,,,,,,,,,,"Culinary Specialties","https://www.culinaryspecialties.net/product/beef-sate-strips/","A tender piece of beef sirloin on a 7″ paddle skewer",,"{""allergenInfo"":"""",""case count"":"" 100"",""categories"":""Gluten Free, Satay""}"
"Beef Brochettes with Bell Peppers and Onions","02-75145",,"https://www.culinaryspecialties.net/wp-content/uploads/magictoolbox_cache/cf3e6ec01aac7cb79461bcfe9d0d075e/5/9/5968/thumb600x600/2426192241/beefbrochette2.png",,"1oz.",,,,,,,,,,,"Culinary Specialties","https://www.culinaryspecialties.net/product/beef-brochettes-with-bell-pepper-and-onions/","Tender pieces of beef sirloin accompanied by red and green peppers and onions on a 7″ paddle skewer",,"{""allergenInfo"":""Allergen info: Soy"",""case count"":"" 100"",""categories"":""Gluten Free, Brochette""}"
"Bacon Wrapped Shrimp","26-75105-1",,"https://www.culinaryspecialties.net/wp-content/uploads/magictoolbox_cache/cf3e6ec01aac7cb79461bcfe9d0d075e/6/4/6471/thumb600x600/1968798959/bacon-wrapped-shrimp1.jpg",,"1oz",,,,,,,,,,,"Culinary Specialties","https://www.culinaryspecialties.net/product/bacon-wrapped-shrimp/","16-20 tail on shrimp wrapped in strip of lean bacon. Served on a wooden pick.",,"{""allergenInfo"":""Allergen info: Shrimp, Soy"",""case count"":"" 100"",""categories"":""Gluten Free, Specialty""}"
"Bacon wrapped Scallops","26-75105",,"https://www.culinaryspecialties.net/wp-content/uploads/magictoolbox_cache/cf3e6ec01aac7cb79461bcfe9d0d075e/6/0/6060/thumb600x600/775071516/bacon-wrapped-scallops1.jpg",,"20-30",,,,,,,,,,,"Culinary Specialties","https://www.culinaryspecialties.net/product/bacon-wrapped-scallops/","20-30 size sea scallops wrapped in thin strip of lean bacon. Served on a wooden pick.",,"{""allergenInfo"":""Allergen info: Shell Fish, Soy"",""case count"":"" 100"",""categories"":""Gluten Free, Specialty""}"
"Bacon wrapped Manchego Cheese stuffed Date","02-10206",,"https://www.culinaryspecialties.net/wp-content/uploads/magictoolbox_cache/cf3e6ec01aac7cb79461bcfe9d0d075e/6/0/6053/thumb600x600/1911332191/Bacon_Wrapped_Manchego_Cheese_Stuffed_Date2.png",,"1oz.",,,,,,,,,,,"Culinary Specialties","https://www.culinaryspecialties.net/product/bacon-wrapped-manchego-cheese-stuffed-date/","Delicious sweet California dates stuffed with manchego cheese and wrapped in Applewood smoked bacon.",,"{""allergenInfo"":""Allergen info: Soy, Milk"",""case count"":"" 100"",""categories"":""Gluten Free, Stuffed Dates""}"
"Bacon wrapped Goat Cheese stuffed Date","02-10203",,"https://www.culinaryspecialties.net/wp-content/uploads/magictoolbox_cache/cf3e6ec01aac7cb79461bcfe9d0d075e/6/0/6051/thumb600x600/1450911117/Bacon_Wrapped_Goat_Cheese_Stuffed_Date1.png",,"1oz.",,,,,,,,,,,"Culinary Specialties","https://www.culinaryspecialties.net/product/bacon-wrapped-goat-cheese-stuffed-date/","Delicious sweet California dates stuffed with goat cheese and wrapped in Applewood smoked bacon.",,"{""allergenInfo"":""Allergen info: Soy, Milk"",""case count"":"" 100"",""categories"":""Gluten Free, Stuffed Dates""}"
"Bacon wrapped Chorizo stuffed Date","02-10305",,"https://www.culinaryspecialties.net/wp-content/uploads/magictoolbox_cache/cf3e6ec01aac7cb79461bcfe9d0d075e/6/0/6052/thumb600x600/813631411/Bacon_Wrapped_Chorizo_Stuffed_Date1.png",,"1oz.",,,,,,,,,,,"Culinary Specialties","https://www.culinaryspecialties.net/product/bacon-wrapped-chorizo-stuffed-date/","Delicious sweet California dates stuffed with pork chorizo and wrapped in Applewood smoked bacon.",,"{""allergenInfo"":""Allergen info: Soy"",""case count"":"" 100"",""categories"":""Gluten Free, Stuffed Dates""}"
"Bacon Wrapped Cheese Stuffed Jalapeños","JALAPEÑOS",,"https://www.culinaryspecialties.net/wp-content/uploads/magictoolbox_cache/cf3e6ec01aac7cb79461bcfe9d0d075e/7/8/7869/thumb600x600/3181481588/bacon-wrapped-cheese-stuffed-jalapenos.jpg",,"",,,,,,,,,,,"Culinary Specialties","https://www.culinaryspecialties.net/product/bacon-wrapped-cheese-stuffed-jalapenos/","Jalapeños stuffed with Manchego cheese and cream cheese wrapped in Applewood smoked bacon.",,"{""allergenInfo"":""Allergen info: Soy, Milk"",""case count"":"" 100"",""categories"":""New for 2024, Gluten Free""}"
"Bacon wrapped Boursin Cheese stuffed Date","32-10214",,"https://www.culinaryspecialties.net/wp-content/uploads/magictoolbox_cache/cf3e6ec01aac7cb79461bcfe9d0d075e/6/0/6054/thumb600x600/1448684293/Bacon_Wrapped_Boursin_Cheese_Stuffed_Date2.png",,"1oz.",,,,,,,,,,,"Culinary Specialties","https://www.culinaryspecialties.net/product/bacon-wrapped-boursin-cheese-stuffed-date/","Delicious sweet California dates stuffed with boursin cheese and wrapped in Applewood smoked bacon.",,"{""allergenInfo"":""Allergen info: Soy, Milk"",""case count"":"" 100"",""categories"":""Gluten Free, Stuffed Dates""}"
"Bacon wrapped Blue Cheese stuffed Date","02-10606",,"https://www.culinaryspecialties.net/wp-content/uploads/magictoolbox_cache/cf3e6ec01aac7cb79461bcfe9d0d075e/6/0/6050/thumb600x600/1427562096/Bacon_Wrapped_Blue_Cheese_Stuffed_Date2.png",,"1oz.",,,,,,,,,,,"Culinary Specialties","https://www.culinaryspecialties.net/product/bacon-wrapped-blue-cheese-stuffed-date/","Delicious sweet California dates stuffed with blue cheese and wrapped in Applewood smoked bacon.",,"{""allergenInfo"":""Allergen info: Soy, Milk"",""case count"":"" 100"",""categories"":""Gluten Free, Stuffed Dates""}"
