"description","sku","pack","size","gtin","name","retail_price","is_catch_weight","average_case_weight","image","manufacturer_sku","ordering_unit","is_broken_case","content_url","brand","level_1","level_2","level_3","manufacturer_name","distributor_name","unit_price","extra_data"
""," 56307","","6/ 1 GL","","VINEGAR WHITE 1GL  911507 MIZKAN","","","","https://ecatalog.wismettacusa.com/upload/img/m/10397976695c0ee857eaf979.01940416.jpg","","","","https://ecatalog.wismettacusa.com/product.php?id=723&branch=LOS","MIZKAN","","","","","","","{""category"":""VINEGAR"",""itemNumber"":"" 56307"",""packSize"":""6/ 1 GL"",""minOrderQty"":""1"",""barcode"":""072412110028"",""mainImageUrl"":""https://ecatalog.wismettacusa.com/upload/img/m/10397976695c0ee857eaf979.01940416.jpg"",""link"":""https://ecatalog.wismettacusa.com/product.php?id=723&branch=LOS""}"
""," 56337","","12/ 24 OZ","","SAUCE 3 CRAB FISH 24OZ","","","","https://ecatalog.wismettacusa.com/upload/img/m/20192729395b522f93be0ad2.47765323.jpg","","","","https://ecatalog.wismettacusa.com/product.php?id=986&branch=LOS","LA LUCKY","","","","","","","{""category"":""SAUCE OTHER"",""itemNumber"":"" 56337"",""packSize"":""12/ 24 OZ"",""minOrderQty"":""12"",""barcode"":""050561846326"",""mainImageUrl"":""https://ecatalog.wismettacusa.com/upload/img/m/20192729395b522f93be0ad2.47765323.jpg"",""link"":""https://ecatalog.wismettacusa.com/product.php?id=986&branch=LOS""}"
"・Room Temperature Storage
・ Extra Crunchy
・Shelf Life: 12 months"," 90682","","6/ 2.2 LB","","TEMPURA FLAKES GLUTEN FREE 2.2LB MISHIMA","","","","https://ecatalog.wismettacusa.com/upload/img/m/13501484955c01dc68e94672.92057729.jpg","","","","https://ecatalog.wismettacusa.com/product.php?id=1474&branch=LOS","MISHIMA","","","","","","","{""category"":""SEASONING OTHER"",""itemNumber"":"" 90682"",""packSize"":""6/ 2.2 LB"",""minOrderQty"":""1"",""barcode"":"""",""mainImageUrl"":""https://ecatalog.wismettacusa.com/upload/img/m/13501484955c01dc68e94672.92057729.jpg"",""link"":""https://ecatalog.wismettacusa.com/product.php?id=1474&branch=LOS""}"
""," 93367","","10/ 2.2 LB","","GINGER GRATED/OROSHI SHOGA 2.2LB MARUI F","","","","https://ecatalog.wismettacusa.com/upload/img/m/93367-1.jpg","","","","https://ecatalog.wismettacusa.com/product.php?id=1463&branch=LOS","MARUI","","","","","","","{""category"":""SEASONING OTHER"",""itemNumber"":"" 93367"",""packSize"":""10/ 2.2 LB"",""minOrderQty"":""1"",""barcode"":"""",""mainImageUrl"":""https://ecatalog.wismettacusa.com/upload/img/m/93367-1.jpg"",""link"":""https://ecatalog.wismettacusa.com/product.php?id=1463&branch=LOS""}"
""," 98031","","45 LB","","SEASONING CORN SYRUP WHITE 45LB","","","","https://ecatalog.wismettacusa.com/upload/img/m/12060020555b76f65011f309.34279559.jpg","","","","https://ecatalog.wismettacusa.com/product.php?id=1464&branch=LOS","PEARSON","","","","","","","{""category"":""SEASONING OTHER"",""itemNumber"":"" 98031"",""packSize"":""45 LB"",""minOrderQty"":""1"",""barcode"":"""",""mainImageUrl"":""https://ecatalog.wismettacusa.com/upload/img/m/12060020555b76f65011f309.34279559.jpg"",""link"":""https://ecatalog.wismettacusa.com/product.php?id=1464&branch=LOS""}"
""," 38164","","6/ 15/ 0.45 OZ","","FURIKAKE KAORI 0.45OZ MISHIMA","","","","https://ecatalog.wismettacusa.com/upload/img/m/1608067509654d79c6beab48.15227095.jpg","","","","https://ecatalog.wismettacusa.com/product.php?id=116481&branch=LOS","MISHIMA","","","","","","","{""category"":""FURIKAKE"",""itemNumber"":"" 38164"",""packSize"":""6/ 15/ 0.45 OZ"",""minOrderQty"":""15"",""barcode"":""830757001162"",""mainImageUrl"":""https://ecatalog.wismettacusa.com/upload/img/m/1608067509654d79c6beab48.15227095.jpg"",""link"":""https://ecatalog.wismettacusa.com/product.php?id=116481&branch=LOS""}"
""," 38245","","12/ 1.05 OZ","","FURIKAKE SEAS RST SEAWEED FLAKES SEAFOOD","","","","https://ecatalog.wismettacusa.com/upload/img/m/93801484065bc38ac66a883.66539702.jpg","","","","https://ecatalog.wismettacusa.com/product.php?id=93057&branch=LOS","SK","","","","","","","{""category"":""FURIKAKE"",""itemNumber"":"" 38245"",""packSize"":""12/ 1.05 OZ"",""minOrderQty"":""12"",""barcode"":""074410382452"",""mainImageUrl"":""https://ecatalog.wismettacusa.com/upload/img/m/93801484065bc38ac66a883.66539702.jpg"",""link"":""https://ecatalog.wismettacusa.com/product.php?id=93057&branch=LOS""}"
""," 38246","","12/ 1.05 OZ","","FURIKAKE SEAS RST SEAWEED FLAKES SPICY","","","","https://ecatalog.wismettacusa.com/upload/img/m/168433446161773255ab6739.38147777.jpg","","","","https://ecatalog.wismettacusa.com/product.php?id=93058&branch=LOS","SK","","","","","","","{""category"":""FURIKAKE"",""itemNumber"":"" 38246"",""packSize"":""12/ 1.05 OZ"",""minOrderQty"":""12"",""barcode"":""074410382469"",""mainImageUrl"":""https://ecatalog.wismettacusa.com/upload/img/m/168433446161773255ab6739.38147777.jpg"",""link"":""https://ecatalog.wismettacusa.com/product.php?id=93058&branch=LOS""}"
""," 38247","","12/ 1.05 OZ","","FURIKAKE SEAS RST SEAWEED FLAKES VEGGIES","","","","https://ecatalog.wismettacusa.com/upload/img/m/890540812617732819d32e7.72207955.jpg","","","","https://ecatalog.wismettacusa.com/product.php?id=93059&branch=LOS","SK","","","","","","","{""category"":""FURIKAKE"",""itemNumber"":"" 38247"",""packSize"":""12/ 1.05 OZ"",""minOrderQty"":""12"",""barcode"":""074410382476"",""mainImageUrl"":""https://ecatalog.wismettacusa.com/upload/img/m/890540812617732819d32e7.72207955.jpg"",""link"":""https://ecatalog.wismettacusa.com/product.php?id=93059&branch=LOS""}"
"・Deliver from Dutch modern clean factory
・Certified HACCP/BRC
・Halal, Kosher, No Preservatives, No Color Additive, No Artificial Flavor"," 38505","","15/ 14.1 OZ","","FRIED ONIONS CRISPY 400G SK","","","","https://ecatalog.wismettacusa.com/upload/img/m/6357665266254534ee51323.89226631.jpg","","","","https://ecatalog.wismettacusa.com/product.php?id=84712&branch=LOS","SK","","","","","","","{""category"":""SEASONING OTHER"",""itemNumber"":"" 38505"",""packSize"":""15/ 14.1 OZ"",""minOrderQty"":""1"",""barcode"":""074410385057"",""mainImageUrl"":""https://ecatalog.wismettacusa.com/upload/img/m/6357665266254534ee51323.89226631.jpg"",""link"":""https://ecatalog.wismettacusa.com/product.php?id=84712&branch=LOS""}"
